Molecule name,Salt_Solvent_ID
Molecule_1347,0
Molecule_1348,0
Molecule_1349,0
Molecule_1350,0
Molecule_1351,0
Molecule_1352,0
Molecule_1353,0
Molecule_1354,0
Molecule_1355,0
Molecule_1356,0
Molecule_1357,0
Molecule_1358,0
Molecule_1359,0
Molecule_1360,0
Molecule_1361,560
Molecule_1362,0
Molecule_1363,0
Molecule_1364,0
Molecule_1365,0
Molecule_1366,0
Molecule_1367,0
Molecule_1368,0
Molecule_1369,0
Molecule_1370,0
Molecule_1371,70
Molecule_1372,0
Molecule_1373,0
Molecule_1374,170
Molecule_1375,200
Molecule_1376,0
Molecule_1377,0
Molecule_1378,0
Molecule_1379,1767
Molecule_1380,0
Molecule_1382,0
Molecule_1383,0
Molecule_1387,30
Molecule_1390,0
Molecule_1391,0
Molecule_1392,0
Molecule_1393,0
Molecule_1394,400
Molecule_1395,0
Molecule_1396,0
Molecule_1397,580
Molecule_1398,0
Molecule_1399,0
Molecule_1400,0
Molecule_1401,0
Molecule_1402,0
Molecule_1403,0
Molecule_1404,185
Molecule_1406,0
Molecule_1407,0
Molecule_1408,0
Molecule_1409,0
Molecule_1410,0
Molecule_1412,110
Molecule_1413,0
Molecule_1414,0
Molecule_1415,0
Molecule_1416,0
Molecule_1417,0
Molecule_1419,0
Molecule_1420,0
Molecule_1421,0
Molecule_1423,190
Molecule_1424,300
Molecule_1425,0
Molecule_1427,110
Molecule_1428,0
Molecule_1429,110
Molecule_1430,0
Molecule_1431,0
Molecule_1433,0
Molecule_1434,0
Molecule_1435,0
Molecule_1436,0
Molecule_1437,0
Molecule_1438,0
Molecule_1439,190
Molecule_1440,0
Molecule_1441,0
Molecule_1442,3110
Molecule_1443,0
Molecule_1444,0
Molecule_1445,0
Molecule_1447,0
Molecule_1448,0
Molecule_1450,0
Molecule_1451,0
Molecule_1452,0
Molecule_1454,0
Molecule_1455,0
Molecule_1456,190
Molecule_1457,0
Molecule_1458,0
Molecule_1459,2242
Molecule_1460,0
Molecule_1461,110
Molecule_1462,0
Molecule_1463,0
Molecule_1465,170
Molecule_1466,260
Molecule_1467,0
Molecule_1468,0
Molecule_1470,0
Molecule_1471,0
Molecule_1472,0
Molecule_1473,0
Molecule_1474,0
Molecule_1475,0
Molecule_1476,0
Molecule_1477,0
Molecule_1480,0
Molecule_1481,0
Molecule_1482,0
Molecule_1483,0
Molecule_1484,0
Molecule_1485,0
Molecule_1486,0
Molecule_1487,0
Molecule_1488,0
Molecule_1489,0
Molecule_1490,0
Molecule_1491,0
Molecule_1492,0
Molecule_1493,0
Molecule_1494,0
Molecule_1495,0
Molecule_1496,0
Molecule_1498,0
Molecule_1499,0
Molecule_1500,110
Molecule_1501,0
Molecule_1502,300
Molecule_1503,0
Molecule_1504,0
Molecule_1506,0
Molecule_1508,0
Molecule_1509,0
Molecule_1512,0
Molecule_1513,30
Molecule_1514,0
Molecule_1515,3118
Molecule_1516,0
Molecule_1517,0
Molecule_1518,0
Molecule_1519,0
Molecule_1520,0
Molecule_1521,190
Molecule_1522,0
Molecule_1523,0
Molecule_1524,0
Molecule_1526,300
Molecule_1528,0
Molecule_1530,0
Molecule_1531,0
Molecule_1532,0
Molecule_1533,0
Molecule_1534,0
Molecule_1535,0
Molecule_1536,0
Molecule_1537,0
Molecule_1539,0
Molecule_1540,180
Molecule_1541,0
Molecule_1542,0
Molecule_1543,110
Molecule_1546,0
Molecule_1547,0
Molecule_1548,0
Molecule_1549,0
Molecule_1550,0
Molecule_1551,0
Molecule_1552,0
Molecule_1554,0
Molecule_1555,0
Molecule_1556,0
Molecule_1558,110
Molecule_1559,0
Molecule_1560,0
Molecule_1561,260
Molecule_1562,0
Molecule_1563,0
Molecule_1564,0
Molecule_1565,0
Molecule_1568,0
Molecule_1569,0
Molecule_1570,110
Molecule_1571,0
Molecule_1572,300
Molecule_1573,110
Molecule_1574,0
Molecule_1575,0
Molecule_1576,0
Molecule_1577,0
Molecule_1578,0
Molecule_1581,1783
Molecule_1582,0
Molecule_1583,110
Molecule_1585,0
Molecule_1586,0
Molecule_1587,190
Molecule_1588,0
Molecule_1589,0
Molecule_1590,0
Molecule_1591,0
Molecule_1593,0
Molecule_1594,2799
Molecule_1595,170
Molecule_1596,0
Molecule_1597,0
Molecule_1599,200
Molecule_1600,110
Molecule_1601,0
Molecule_1602,0
Molecule_1604,0
Molecule_1605,0
Molecule_1606,0
Molecule_1607,0
Molecule_1608,300
Molecule_1609,0
Molecule_1610,0
Molecule_1611,380
Molecule_1613,0
Molecule_1614,0
Molecule_1615,0
Molecule_1616,939
Molecule_1617,0
Molecule_1618,0
Molecule_1619,0
Molecule_1620,0
Molecule_1621,0
Molecule_1622,0
Molecule_1624,0
Molecule_1627,0
Molecule_1628,0
Molecule_1629,0
Molecule_1631,0
Molecule_1632,0
Molecule_1633,0
Molecule_1634,0
Molecule_1635,0
Molecule_1636,0
Molecule_1637,2042
Molecule_1638,0
Molecule_1639,0
Molecule_1640,110
Molecule_1641,0
Molecule_1642,0
Molecule_1643,0
Molecule_1644,300
Molecule_1645,0
Molecule_1646,0
Molecule_1647,0
Molecule_1648,110
Molecule_1649,0
Molecule_1650,0
Molecule_1651,0
Molecule_1652,0
Molecule_1653,0
Molecule_1654,0
Molecule_1655,0
Molecule_1656,110
Molecule_1658,70
Molecule_1659,0
Molecule_1660,280
Molecule_1661,0
Molecule_1662,110
Molecule_1663,0
Molecule_1664,0
Molecule_1665,1687
Molecule_1666,0
Molecule_1667,0
Molecule_1668,995
Molecule_1669,110
Molecule_1670,0
Molecule_1671,110
Molecule_1672,0
Molecule_1673,550
Molecule_1675,0
Molecule_1676,0
Molecule_1677,530
Molecule_1678,170
Molecule_1679,0
Molecule_1681,0
Molecule_1682,190
Molecule_1683,0
Molecule_1684,110
Molecule_1685,3118
Molecule_1688,0
Molecule_1689,110
Molecule_1692,0
Molecule_1694,170
Molecule_1695,0
Molecule_1696,0
Molecule_1697,1533
Molecule_1698,0
Molecule_1699,0
Molecule_1700,0
Molecule_1701,0
Molecule_1702,0
Molecule_1703,0
Molecule_1704,110
Molecule_1705,0
Molecule_1706,0
Molecule_1707,0
Molecule_1708,260
Molecule_1709,220
Molecule_1710,0
Molecule_1711,0
Molecule_1712,0
Molecule_1713,0
Molecule_1714,0
Molecule_1715,3118
