CASRN,Canonical_QSARr
477218-42-1,CC(OC(C)(C)COC(=O)C1CC1)C1CCCC(C)(C)C1
646-24-2,NCCCCCCCCCN
1052-38-6,NC1C=C(N)C(=CC=1)N=NC1=CC(=CC=C1)N=NC1=CC=C(N)C=C1N
52434-90-9,O=C1N(CC(Br)CBr)C(=O)N(CC(Br)CBr)C(=O)N1CC(Br)CBr
13402-02-3,CCCCCCCCCCCCCCCCOC(=O)C=C
774-55-0,CC(=O)C1=CC2CCCCC=2C=C1
108-45-2,NC1=CC(N)=CC=C1
1445-45-0,CC(OC)(OC)OC
3943-89-3,CCOC(=O)C1C=CC(O)=C(O)C=1
6362-80-7,CC(C)(CC(=C)C1C=CC=CC=1)C1C=CC=CC=1
56358-10-2,CCCCC(CNC1=CC=C2C=CC=CC2=C1N=NC1=CC(C)=C(C=C1)N=NC1=CC(C)=CC=C1)CC
589-15-1,BrC1C=CC(CBr)=CC=1
6379-72-2,CC=CC1C=C(OC)C(=CC=1)OC
83249-56-3,CC(=O)NC(CC1=CC(I)=C(OC2=CC=C(C=C2)OC)C(I)=C1)C(=O)OCC
29171-20-8,CC(C)=CCCC(C)(O)C#C
1423-46-7,CC1CC(C)=CC(C)C1C=O
33007-83-9,CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
924-44-7,CCOC(=O)C=O
40615-36-9,COC1C=CC(=CC=1)C(Cl)(C1C=CC=CC=1)C1C=CC(=CC=1)OC
2589-57-3,CC(C)(N=NC(C)(C)C(=O)OC)C(=O)OC
13732-69-9,CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12CC)C#C
95-50-1,ClC1C=CC=CC=1Cl
148477-71-8,CC(C)(CC)C(=O)OC1=C(C2=CC=C(Cl)C=C2Cl)C(=O)OC21CCCCC2
5502-75-0,CC(C)C1CCC(CO)CC1
59447-55-1,C=CC(=O)OCC1C(Br)=C(Br)C(Br)=C(Br)C=1Br
68133-24-4,NC1C2=C(C=C(C(N=NC3C=C(C=CC=3S(O)(=O)=O)NC3=NC(NC4=CC=CC(=C4)S(O)(=O)=O)=NC(Cl)=N3)=C2O)S(O)(=O)=O)C=C(C=1N=NC1C=C(C=CC=1S(O)(=O)=O)NC1=NC(NC2=CC=CC(=C2)S(O)(=O)=O)=NC(Cl)=N1)S(O)(=O)=O
3179-31-5,SC1NC=NN=1
70441-63-3,CC(C)NC1C=CC(F)=CC=1
7779-31-9,CC(=C)C(=O)OC1CC(C)CC(C)(C)C1
62439-42-3,CC(CCCC(C)(C)O)C=O
25354-97-6,CCCCCCCCC(CCCCCC)C(O)=O
950919-28-5,CC(C)C1=CC2OCC(=O)COC=2C=C1
52697-38-8,CC(=O)NC1=CC(=CC=C1N=NC1C(Br)=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O)N(CC)CC
879544-24-8,CCCC1COC(CC1)C1C=CC(O)=CC=1
68413-47-8,CCCOP(=S)(OCCC)SC(CC(=O)OCCCC)C(=O)OCCCC
112-42-5,CCCCCCCCCCCO
67674-28-6,OS(=O)(=O)C1C=C(C=CC=1)N=NC1=CC=C(N=NC2C=CC(=CC=2)N(CCO)CCO)C2=CC=CC=C12
87-22-9,OC1C=CC=CC=1C(=O)OCCC1C=CC=CC=1
121-03-9,CC1=CC=C(C=C1S(O)(=O)=O)[N+]([O-])=O
1120-44-1,CCCCCCCCC=CCCCCCCCC(O)=O
75199-00-7,OC(=O)C1=NN(C2C=CC(=CC=2)S(O)(=O)=O)C(=O)C1N=NC1C=CC(=CC=1S(O)(=O)=O)NC(=O)C1=CC2N=C(Cl)C(Cl)=NC=2C=C1
693-13-0,CC(C)N=C=NC(C)C
88-04-0,CC1C=C(O)C=C(C)C=1Cl
15676-16-1,CCN1CCCC1CNC(=O)C1C=C(C=CC=1OC)S(N)(=O)=O
180637-89-2,CN1CCCC1CC1=CNC2C=CC(=CC1=2)C=CS(=O)(=O)C1C=CC=CC=1
144447-11-0,COC1C=CC(=CC=1)OC(=O)C1C=CC(=CC=1)OCCCCC1CO1
133-06-2,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl
16230-35-6,CCO[Si](C)(N(C)C(=O)C1C=CC=CC=1)N(C)C(=O)C1C=CC=CC=1
56-37-1,CC[N+](CC1C=CC=CC=1)(CC)CC
4246-51-9,NCCCOCCOCCOCCCN
25952-53-8,CCN=C=NCCCN(C)C
23495-64-9,CN1CC(CC2(OC)C1CC1=CNC3=CC=CC2=C13)C(=O)OC
111-27-3,CCCCCCO
20767-00-4,CC(=O)NC(CC1=CC(=C(O)C(=C1)[N+]([O-])=O)[N+]([O-])=O)C(O)=O
72829-09-5,CC(=C)C(=O)OCCCCCCCCCCCCOC(=O)C(C)=C
57280-22-5,CC1(C)OCC2OC2CO1
3658-77-3,CC1OC(C)C(=O)C1=O
605-50-5,CC(C)CCOC(=O)C1=CC=CC=C1C(=O)OCCC(C)C
149934-21-4,CN(C)C1C2CC3CC4=C(C(=O)C3C(=O)C2(O)C(=O)C(C1=O)C(N)=O)C(O)=C(N)C=C4N(C)C
77-83-8,CC1(OC1C(=O)OCC)C1C=CC=CC=1
86-98-6,ClC1C=C2N=CC=C(Cl)C2=CC=1
95851-08-4,CCCC(O)CCC1C(C)CCC(C)C1(C)C
1229661-51-1,CCOC1C=CC(C2=CC=C(CCCC)C=C2)=C(F)C=1F
1853175-99-1,CC1(C)COC(C)(OC1)C1CCCC(C)(C)C=1
137-26-8,CN(C)C(=S)SSC(=S)N(C)C
258864-54-9,CCCCCCCCCCCCCCP(CCCCCC)(CCCCCC)CCCCCC
286472-48-8,CCOC1C(C)CCCC1C
51388-20-6,NC1=CC=C(C=C1)OCC1C=CC=CC=1
613222-52-9,CC(C)(COC(=O)CCCCCCCCCCC)C=NCCCCCCN=CC(C)(C)COC(=O)CCCCCCCCCCC
68259-31-4,CC(C)C1CC2CC(C=O)C1C=C2C
120983-72-4,O=C(CCl)C1(Cl)CC1
71449-78-0,C1=CC(=CC=C1S(C1C=CC=CC=1)C1C=CC=CC=1)SC1C=CC=CC=1
1076-12-6,C1C2CCC1C1C2C2CC1C=C2
63149-24-6,CC1=[N+](CCCCS([O-])(=O)=O)C2=CC=C3C=CC=CC3=C2C1(C)C
507-70-0,CC1(C)C2CC(O)C1(C)CC2
6606-65-1,CCCCOC(=O)C(=C)C#N
85391-83-9,COC1C=C(C(=CC=1)N=NC1C(=CC2C=C(C=CC=2C=1O)NC1N=C(F)N=C(F)C=1Cl)S(O)(=O)=O)S(O)(=O)=O
88-85-7,CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O
22984-54-9,C[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC
85-00-7,C1C[N+]2=CC=CC=C2C2=CC=CC=[N+]21
95-74-9,CC1C=CC(N)=CC=1Cl
40220-08-4,C=CC(=O)OCCN1C(=O)N(CCOC(=O)C=C)C(=O)N(CCOC(=O)C=C)C1=O
13188-82-4,CC1(C)OC(CO1)COC(=O)C=C
850-92-0,CCC1(CC=C2CCCC3=CC(=CC=C32)OC)C(=O)CCC1=O
798556-07-7,CCCC1CCC(CC1)C1COC(OC1)C1C=C(F)C(=C(F)C=1)C(F)(F)OC1=CC(F)=C(F)C(F)=C1
107-71-1,CC(=O)OOC(C)(C)C
121-32-4,CCOC1C=C(C=O)C=CC=1O
853-23-6,CC(=O)OC1CC2=CCC3C4CCC(=O)C4(C)CCC3C2(C)CC1
87-39-8,ON=C1C(=O)NC(=O)NC1=O
3570-55-6,SCCSCCS
475-20-7,CC1(C)CCCC2(C)C3CCC(C13)C2=C
4813-57-4,CCCCCCCCCCCCCCCCCCOC(=O)C=C
562-74-3,CC(C)C1(O)CC=C(C)CC1
65405-84-7,CC(CCC1C(C)=CCCC1(C)C)C=O
122-14-5,CC1=CC(=CC=C1[N+]([O-])=O)OP(=S)(OC)OC
120-72-9,C1=CC=CC2NC=CC=21
326-61-4,CC(=O)OCC1C=C2OCOC2=CC=1
72252-61-0,CC1=NN(C2C=CC=CC=2)C(O)=C1N=NC1C=C(C=C(C=1O)S(O)(=O)=O)S(O)(=O)=O
56309-94-5,O=C1CCC(CC1)C1CCC2(CC1)OCCO2
85647-38-7,CCC1(CC(=NO)C(=O)OCC)CCCN2CCC3=C(NC4=CC=CC=C34)C12
35037-73-1,O=C=NC1C=CC(=CC=1)OC(F)(F)F
89-32-7,O=C1OC(=O)C2=CC3=C(C=C12)C(=O)OC3=O
98458-83-4,O=C=NCC1CCC(CN=C=O)CC1
898543-06-1,NCC1CN(C2=CC=C(C=C2)N2CCOCC2=O)C(=O)O1
4203-89-8,CC(=C)C(=O)OCCN1CCOC21CCCCC2
13282-70-7,CCCCCCCCCCCCCCCCCC(=O)NCCCN(C)C
201290-01-9,C[Si](CCCN([Si](C)(C)C)[Si](C)(C)C)(OCC)OCC
108-64-5,CCOC(=O)CC(C)C
5395-50-6,OCN1C2C(N(CO)C(=O)N2CO)N(CO)C1=O
1889-67-4,CC(C)(C1C=CC=CC=1)C(C)(C)C1C=CC=CC=1
1077-28-7,OC(=O)CCCCC1CCSS1
61196-40-5,CC(=O)N1CC(=O)N2CCC3=CC=CC=C3C2C1
221640-14-8,CCOC1C=CC(CC(CNCCN)NC(=O)OCC2C=CC=CC=2)=CC=1
1071838-81-7,NC(=O)NC(N)=N
889652-22-6,COC1CCC2(C)C3CCC4(C)C(C3CC=C2C=1)C1CC1C4(O)CCC1OCCO1
68555-58-8,CC(C)=COC(=O)C1=CC=CC=C1C
1073-05-8,O=S1(=O)OCCCO1
2004-62-8,N#CCCNCCCCCCNCCC#N
98-29-3,CC(C)(C)C1=CC(O)=C(O)C=C1
51200-87-4,CC1(C)COCN1
52333-30-9,CC(C)(C1C=CC(=CC=1)OS(=O)(=O)C1C=CC=CC=1N=NC1C2C(=CC(=CC=2O)S(O)(=O)=O)C=CC=1N)C1C=CC(=CC=1)OS(=O)(=O)C1C=CC=CC=1N=NC1C2C(=CC(=CC=2O)S(O)(=O)=O)C=CC=1N
70210-20-7,CN(C1C=CC=CC=1)C1N=C(Cl)N=C(NC2=CC(=CC3=CC(=C(N=NC4C=CC=CC=4S(O)(=O)=O)C(O)=C23)S(O)(=O)=O)S(O)(=O)=O)N=1
70209-97-1,CN(C1C=CC=CC=1)S(=O)(=O)C1=CC2C=CC(N)=C(N=NC3C=CC(=CC=3S(O)(=O)=O)NC(=O)CCl)C=2C(O)=C1
41026-17-9,CC1(C)COC(=O)C2CC=CCC2C(=O)OC1
114435-02-8,O=C1OCC(F)O1
104-74-5,CCCCCCCCCCCC[N+]1C=CC=CC=1
163520-33-0,CCOC(=O)C1CC(ON=1)(C1C=CC=CC=1)C1C=CC=CC=1
100418-33-5,CC1=CC(=C(C=C1)NCCO)[N+]([O-])=O
542-85-8,CCN=C=S
135-65-9,[O-][N+](=O)C1=CC(=CC=C1)NC(=O)C1=CC2C=CC=CC=2C=C1O
1700656-13-8,CC(CC(=O)NCC(CCCC)CC)CC(C)(C)C
13537-82-1,CC1CCC(C(=O)C1)C(=O)OCC
72214-18-7,CC1=C(C(C)=C(NC2N=C(Cl)N=C(NC3C=CC=CC=3S(O)(=O)=O)N=2)C(C)=C1NC1C=C(C(N)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(O)(=O)=O)S(O)(=O)=O
51012-32-9,COC1=CC=C(C=C1C(=O)NCCN(CC)CC)S(C)(=O)=O
18600-59-4,O=C1OC(=NC2=CC=CC=C12)C1C=CC(=CC=1)C1=NC2=CC=CC=C2C(=O)O1
46921-17-9,CCCCCCCCCCCC1=NC(C)(C)CO1
6658-48-6,CC(C)CC1C=CC(CC(C)C=O)=CC=1
1843-05-6,CCCCCCCCOC1=CC(O)=C(C=C1)C(=O)C1C=CC=CC=1
87-66-1,OC1C=CC=C(O)C=1O
94345-95-6,COC1=CC=C(C=C1)OC1=C(I)C=C(CC(N)C(O)=O)C=C1I
65429-29-0,CC(=O)OC1CC(=O)C2(C)CCC3C(CCC4=CC(=O)CCC43C)C21
52239-04-0,CCN(CCC(=O)OC)C1C=CC(=CC=1)N=NC1SN=C2C=CC(=CC2=1)[N+]([O-])=O
112-92-5,CCCCCCCCCCCCCCCCCCO
120-20-7,COC1C=CC(CCN)=CC=1OC
328-90-5,OC1C=C(C=CC=1C(O)=O)C(F)(F)F
93603-76-0,CC(O[Si](C)(C)C(C)(C)C)C1C2SC(SCCC)=C(C(=O)OCC=C)N2C1=O
65442-31-1,CCC(C)C1C=C2C=CC=NC2=CC=1
88046-01-9,NC(=N)SCC1=CSC(NC(N)=N)=N1
611-20-1,N#CC1C=CC=CC=1O
3345-29-7,FC1(F)C2C=CC(=CC=2)C(F)(F)C(F)(F)C2C=CC(=CC=2)C1(F)F
875471-31-1,CCCCCC1COC(=O)CC1
10169-02-5,OS(=O)(=O)C1C=C(C=CC=1C1C=CC(=CC=1S(O)(=O)=O)N=NC1C2C=CC=CC=2C=CC=1O)N=NC1C2C=CC=CC=2C=CC=1O
106-72-9,CC(CCC=C(C)C)C=O
3437-84-1,CC(C)C(=O)OOC(=O)C(C)C
38861-78-8,CC(=O)C1=CC=C(CC(C)C)C=C1
1465833-05-9,CC(CNC1N=C(NC2C=C(C=CC=2S(O)(=O)=O)S(O)(=O)=O)N=C(F)N=1)NC1N=C(F)N=C(NC2=CC3=CC(=C(N=NC4C=C(OC)C(=CC=4N=NC4C=C(C=CC=4O)S(O)(=O)=O)OC)C(O)=C3C=C2)S(O)(=O)=O)N=1
1689-99-2,CCCCCCCC(=O)OC1C(Br)=CC(=CC=1Br)C#N
67583-77-1,CC1CC(CC(C)(C)C1)OCC
478945-46-9,CN1C(C2=CC=CC=N2)C2(CN(CC3=CC=CC=N3)CC(C1C1=CC=CC=N1)(C(=O)OC)C2(O)O)C(=O)OC
135099-82-0,CCC12CC(COC31C1NC4=CC=CC=C4C=1CCN3CCC2)(C(=O)OCC)C(=O)OCC
64194-22-5,CC(CCOC(=O)C=C)CCOC(=O)C=C
62256-00-2,CCC(COC(=O)C1CC2OC2CC1)CCCC
844491-96-9,OC1=CC(=CC2C=CC(NCS(O)(=O)=O)=C(N=NC3C=CC=CC=3S(=O)(=O)CCOS(O)(=O)=O)C1=2)S(O)(=O)=O
68140-98-7,CCCCCCCCC=CCCCCCCCC1=NC(CO)(CO1)CC
661-19-8,CCCCCCCCCCCCCCCCCCCCCCO
72676-55-2,S=C1N=NC(S1)SSC1N=NC(=S)S1
80370-59-8,NC1C2SCC(CSC(=O)C3=CC=CO3)=C(C(O)=O)N2C1=O
82205-20-7,CCN(CC[N+](C)(C)CC(C)O)C1C=CC(=CC=1)N=NC1C=CC(=CC=1Cl)[N+]([O-])=O
13360-78-6,CC(C)CP(S)(=S)CC(C)C
877397-65-4,CC(O)C1C(Cl)=C(F)C=CC=1Cl
74336-55-3,CC1CC2=NC3C=CC=CC=3C(=O)N2N=1
112-53-8,CCCCCCCCCCCCO
13122-18-4,CC(C)(C)CC(C)CC(=O)OOC(C)(C)C
629-96-9,CCCCCCCCCCCCCCCCCCCCO
831-82-3,OC1C=CC(=CC=1)OC1C=CC=CC=1
16524-65-5,CC(C)(C)C(C)(O)C1CC23CCC1(OC)C1OC4=C(C=CC5CC2N(CC2CC2)CCC31C=54)OC
80010-51-1,CC1=C(NC2C=C(C(N)=C3C=2C(=O)C2C=CC=CC=2C3=O)S(O)(=O)=O)C(C)=C(CNC(=O)CCl)C(C)=C1CNC(=O)CCl
4463-59-6,COC1=CC=CC=C1OCCBr
73545-11-6,CC(CCC(CCCC)CC)C1=CC=C2C=CC=NC2=C1O
99-97-8,CC1C=CC(=CC=1)N(C)C
70865-20-2,CC1C=C(O)C=CC=1N=NC1C=CC(=CC=1)NC1C=CC(=CC=1[N+]([O-])=O)S(O)(=O)=O
2390-54-7,CC1C=CC2=C(C=1)SC(C1C=CC(=CC=1)N(C)C)=[N+]2C
2654-57-1,CC1CN(NC1=O)C1C=CC=CC=1
3391-86-4,CCCCCC(O)C=C
33016-77-2,C=C(P(O)(O)=O)P(O)(O)=O
25103-58-6,CC(C)C(C)(C)C(C)(C)C(C)(C)S
2372-21-6,CC(C)OC(=O)OOC(C)(C)C
4221-98-1,CC(C)C1CC=C(C)C=C1
164347-62-0,FC1=CC(F)=C(C=C1)C1(CCl)CO1
122-57-6,CC(=O)C=CC1C=CC=CC=1
2162-73-4,CC(C)C1=CC(C(C)C)=C(N=C=O)C(C(C)C)=C1N=C=O
65799-47-5,C[Si](CCCOCC1CO1)(OC)OC
67874-72-0,CCC(C)(C)C1CCCCC1OC(C)=O
694510-10-6,CC=CC1CCC(CC1)C1CCC(CCCC)CC1
103055-07-8,O=C(NC1C=C(Cl)C(=CC=1Cl)OC(F)(F)C(F)C(F)(F)F)NC(=O)C1C(F)=CC=CC=1F
866462-52-4,COC1=CC2CC(=O)N(CCC3OCCO3)C=CC=2C=C1OC
7540-51-4,CC(CCO)CCC=C(C)C
123-81-9,O=C(CS)OCCOC(=O)CS
108-74-7,CN1CN(C)CN(C)C1
125248-71-7,CC1C=C(C=CC=1OC(=O)C1C=CC(=CC=1)OCCCCCCOC(=O)C=C)OC(=O)C1C=CC(=CC=1)OCCCCCCOC(=O)C=C
24701-69-7,COCC1CSC2C(N)C(=O)N2C=1C(O)=O
30124-94-8,CC(=O)OCCN(CCOC(C)=O)C1C=CC(=CC=1)N=NC1C=CC(=CC=1C#N)[N+]([O-])=O
23787-90-8,CC1(C)CCC(=O)C2C31CC(CC3)C2(C)C
70942-15-3,OS(=O)(=O)C1=CC=CC2C=CC(N=NC3C4C=CC=CC=4C(=CC=3O)S(O)(=O)=O)=C(O)C=21
150999-33-0,CN1CN(CC)C=C1
1155-56-2,C(C1C=CC=CC=1)N1CCC(CC1)NC1C=CC=CC=1
56-04-2,CC1CC(=O)NC(=S)N=1
93922-04-4,CCCCCCCCCCCCC1C=CC(O)=CC=1
13177-41-8,CCCCCCCCCCCCCCCCCC[N+](C)(C)CCCS([O-])(=O)=O
27987-25-3,CC1(CCCCC1)OC(=O)C1=CC=CC=C1C(=O)OC1(C)CCCCC1
201855-55-2,OCC1CN(CC2C=CC=CC=2)CC=C1C1C=CC(F)=CC=1
3030-80-6,SC1NC2C=CC=CC=2N=1
878665-13-5,CCCCCCCCCCCCSC(C)CC(=O)C1C(C)C=CCC1(C)C
623-36-9,CC(C=O)=CCC
3006-82-4,CCCCC(CC)C(=O)OOC(C)(C)C
24817-92-3,CC(=O)OC(CC(=O)OCCCCCC)(CC(=O)OCCCCCC)C(=O)OCCCCCC
15096-41-0,CC(=C)C(O)=O
120-32-1,OC1C=CC(Cl)=CC=1CC1C=CC=CC=1
37743-18-3,CN(C)C1OCCC1(C1C=CC=CC=1)C1C=CC=CC=1
122397-96-0,CCOC1C=C(C=O)C=CC=1OC1OC(CO)C(O)C(O)C1O
1204-28-0,O=C1OC(=O)C2=CC(=CC=C12)C(=O)Cl
2499-95-8,CCCCCCOC(=O)C=C
17418-58-5,NC1=C2C(=C(O)C=C1OC1C=CC=CC=1)C(=O)C1C=CC=CC=1C2=O
1369499-44-4,CC(C)CC1=NC(=O)NC1=O
127823-21-6,C=CC(=O)OCC1CC2CC1C1CCCC21
29450-45-1,CC1C=C(Cl)C=CC=1OCC(=O)OCC(CCCC)CC
375-50-8,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I
10193-99-4,O=C(CS)OCC(COC(=O)CS)(COC(=O)CS)COC(=O)CS
130786-09-3,CCCC=C(C#N)C1C=CC=CC=1
79944-37-9,CC1(C)OCC(N)C(O)CO1
112-30-1,CCCCCCCCCCO
4602-84-0,CC(C)=CCCC(C)=CCCC(C)=CCO
10099-70-4,CC(C)OC(=O)C=CC(=O)OC(C)C
85508-41-4,CC(=O)NC1=CC(=C(C=C1N=NC1C(Cl)=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O)OC)N(CC=C)CC=C
1190865-44-1,O=C(C1=CC(Cl)=C(F)C(Cl)=C1)C(F)(F)F
72058-41-4,CC(C)(C)CC(C)(C)NC1N=C(Cl)N=C(Cl)N=1
19190-61-5,COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F
69249-22-5,NC1=NC=C(Br)N=N1
56973-85-4,CC1(C)CC(=CCC1)C(=O)CCC=C
1576-35-8,CC1=CC=C(C=C1)S(=O)(=O)NN
505-84-0,CCCOCOCCC
83623-61-4,OC(=O)CP(O)(=O)CCCCC1C=CC=CC=1
133636-82-5,CC1(C)C2CC1CC1(CCC(=O)C=C1)C2C
105813-13-6,FC1C=CC(=CC=1)C1CCN(CC2C=CC=CC=2)CC1COC1C=C2OCOC2=CC=1
79200-56-9,O=C1NC2CC1C=C2
125224-62-6,CN1CC2CC1CN2
172015-79-1,NC1N=C(Cl)C2N=CN(C3CC(CO)C=C3)C=2N=1
2746-19-2,O=C1OC(=O)C2C3CC(C=C3)C12
159604-94-1,CCN(CCCNC1N=C(NC2=CC3=CC(=C(N=NC4C=CC(=CC=4O)C4=CC(O)=C(C=C4)N=NC4C(=CC5C=C(C=CC=5C=4O)NC4N=C(NCCCN(CC)CC)N=C(NCCCN(CC)CC)N=4)S(O)(=O)=O)C(O)=C3C=C2)S(O)(=O)=O)N=C(NCCCN(CC)CC)N=1)CC
4084-38-2,OCC1=C(F)C(F)=CC(F)=C1F
82911-69-1,O=C(ON1C(=O)CCC1=O)OCC1C2=CC=CC=C2C2=CC=CC=C21
61807-67-8,NCC1=CC=CC=C1CC(=O)Cl
141645-23-0,CCCCC1OC2C=CC(=CC=2C=1C(=O)C1C=CC(=CC=1)OCCCN(CCCC)CCCC)[N+]([O-])=O
40722-80-3,OCCCNCCCl
131-57-7,COC1C=C(O)C(=CC=1)C(=O)C1C=CC=CC=1
6485-67-2,NC(=O)C(N)C1C=CC=CC=1
1417782-03-6,CC(O)(CN1C=NC=N1)C1C=CC(=CC=1C(F)(F)F)OC1C=CC(Cl)=CC=1
76646-91-8,CC1(C)C(C(O)=O)N2C(C(Br)(Br)C2=O)S1(=O)=O
166596-68-5,CC(C=C1SC2=CC=CC=C2N1CC)=C1SC(=C2SC(=S)N(CC(O)=O)C2=O)N(CC(O)=O)C1=O
4229-69-0,CC(=O)OC1CC2(Br)C(O)CC3C4CCC(=O)C4(C)CCC3C2(C)CC1
88918-84-7,CNS(=O)(=O)CC1C=CC(N)=CC=1
25646-77-9,CC1C=C(C=CC=1N)N(CCO)CC
81880-96-8,CNS(=O)(=O)CC1C=CC(=CC=1)NN
100988-63-4,NC1C2SCC(C[N+]3C=CC=CC=3)=C(C(O)=O)N2C1=O
6563-83-3,CC12CCC3C(CC4OCC53CCC(=O)C=C54)C1CCC2=O
21564-17-0,N#CSCSC1=NC2=CC=CC=C2S1
95154-01-1,OC(=O)C(CC(O)=O)SC1=NC2C=CC=CC=2S1
112704-51-5,O=CC(=CC1=CC=CC=C1Cl)C1C=CC(F)=CC=1
177964-68-0,CC(C)C1N=C(C(C)C)C(COC)=C(C=1C=CC=O)C1C=CC(F)=CC=1
82413-20-5,CCC(=C(C1C=C(O)C=CC=1)C1C=CC(=CC=1)OCCN(C)C)C1C=CC=CC=1
125474-34-2,CC(C)=CCCC(C)=CC=CC(C)(O)C=C
94097-88-8,[O-][N+](=O)C1=CC=C(CON=C(C2CC2)C2C=CC(Cl)=CC=2)C=C1
178961-20-1,CC1C=CC=C(CC)C=1N(C(C)COC)C(=O)CCl
143322-57-0,CN1CCCC1CC1=CNC2C=CC(Br)=CC1=2
113582-42-6,CC(C)(C)C(N)C(N)=O
103146-25-4,CN(C)CCCC(O)(C1C=CC(=CC=1CO)C#N)C1C=CC(F)=CC=1
133220-30-1,CCC1(CC2(CO2)C2=CC(Cl)=CC=C2)C(=O)C2=CC=CC=C2C1=O
36394-75-9,CC(=O)OC(C)C(=O)Cl
194602-27-2,N#CC(C1CNCC1)(C1C=CC=CC=1)C1C=CC=CC=1
79815-20-6,OC(=O)C1CC2=CC=CC=C2N1
7331-52-4,OC1COC(=O)C1
76932-17-7,CC(=O)SC(CC1C=CC=CC=1)C(O)=O
89797-01-3,OC(=O)C1C=CC(=CC=1N=NC(N=NC1=CC(=CC(NC2N=C(NC3C=C(C=CC=3Cl)S(O)(=O)=O)N=C(N=2)[N+]2=CC(=CC=C2)C(O)=O)=C1O)S(O)(=O)=O)C1C=CC=CC=1)S(O)(=O)=O
58594-72-2,C=CCOC(CN1C=NC=C1)C1C=CC(Cl)=CC=1Cl
90274-24-1,CC(CCC1C=CC(O)=CC=1)NCC(O)C1C=CC(O)=CC=1
22288-41-1,CC(C)(C)C(=O)OOC(C)(C)CC(C)(C)C
114772-40-6,CC(C)(C)OC(=O)C1=CC=CC=C1C1C=CC(CBr)=CC=1
68860-54-8,CC(C)(C)CC(C)CC(=O)OOC(C)(C)CC
5333-84-6,CC1C=CCC2C1C(=O)OC2=O
3425-89-6,CC1CC2C(CC=1)C(=O)OC2=O
78-87-5,CC(Cl)CCl
68612-94-2,CC1=CC(=O)N(CCCOC(C)C)C(=O)C1C#N
75-56-9,CC1CO1
99-35-4,[O-][N+](=O)C1C=C(C=C(C=1)[N+]([O-])=O)[N+]([O-])=O
17557-23-2,CC(C)(COCC1CO1)COCC1CO1
93629-90-4,C=CS(=O)(=O)CC(=O)NCCCNC(=O)CS(=O)(=O)C=C
89415-87-2,CCC1(C)C(=O)N(Cl)C(=O)N1Cl
99-65-0,[O-][N+](=O)C1C=C(C=CC=1)[N+]([O-])=O
2475-45-8,NC1C=CC(N)=C2C=1C(=O)C1=C(C2=O)C(N)=CC=C1N
52667-88-6,CC1C=CC(=CC=1)S(=O)(=O)N1CCN(CCN(CCN(CC1)S(=O)(=O)C1C=CC(C)=CC=1)S(=O)(=O)C1C=CC(C)=CC=1)S(=O)(=O)C1C=CC(C)=CC=1
1897-41-2,N#CC1=C(Cl)C(Cl)=C(C#N)C(Cl)=C1Cl
771478-66-1,CC(CCCC)=NCCCNC(=O)NCCCCCCNC(=O)NCCCN=C(C)CCCC
136465-99-1,O=C(ON1C(=O)CCC1=O)C1C=CC2=CC=CC=C2N=1
98377-35-6,O=C1N=NNN1C1=CC=CC=C1Cl
25965-81-5,C=CC[N+]1C=CC=CC=1
116256-11-2,COC1CN(CCCOC2=CC=C(F)C=C2)CCC1=O
152630-47-2,COC1C=CC(=CC=1OC1CCCC1)C1(CCC(=O)CC1)C#N
160194-26-3,NC1C=CC(CN2C=NC=N2)=CC=1I
83626-30-6,CC(=O)C1=CC=C(C=C1)C1CCC(CCCC)CC1
78531-60-9,CC(=O)C1=CC=C(C=C1)C1CCC(CCCCCCC)CC1
78531-59-6,CC(=O)C1=CC=C(C=C1)C1CCC(CCCCC)CC1
162515-68-6,OC(=O)CC1(CS)CC1
90-30-2,C1=CC=C2C=CC=CC2=C1NC1C=CC=CC=1
3353-51-3,COC1C=CC(CC=NO)=CC=1
106-92-3,C=CCOCC1CO1
19450-38-5,N=C(NC#N)C(C#N)C#N
32047-53-3,CC(C)(S)CN
172890-93-6,CC(C)(CN=C1NC(NC(Cl)=N1)=NC1C=C(C=CC=1S(O)(=O)=O)S(O)(=O)=O)CNC1C=C(C(N)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(O)(=O)=O
158894-67-8,CC(C)C(Br)OC(=O)CC
461-96-1,FC1=CC(Br)=CC(F)=C1
148757-89-5,FC(F)(F)C(F)(F)CCC(CCCCCCCCCBr)SC(CCCCCCCCCBr)CCC(F)(F)C(F)(F)F
88-88-0,[O-][N+](=O)C1=CC(=C(Cl)C(=C1)[N+]([O-])=O)[N+]([O-])=O
140681-55-6,F[N+]12CC[N+](CCl)(CC1)CC2
20627-73-0,COC(OC)C1=CC=CC=C1[N+]([O-])=O
