Molecule name,Salt_Solvent_ID
Molecule_1314,0
Molecule_1315,110
Molecule_1316,0
Molecule_1318,260
Molecule_1319,0
Molecule_1320,200
Molecule_1321,0
Molecule_1322,3118
Molecule_1323,0
Molecule_1324,0
Molecule_1325,0
Molecule_1326,0
Molecule_1327,350
Molecule_1328,110
Molecule_1329,0
Molecule_1330,0
Molecule_1331,0
Molecule_1332,0
Molecule_1333,0
Molecule_1334,130
Molecule_1335,175
Molecule_1336,0
Molecule_1338,0
Molecule_1339,0
Molecule_1340,0
Molecule_1341,0
Molecule_1342,0
Molecule_1343,0
Molecule_1345,0
Molecule_1346,0
Molecule_1347,2122
Molecule_1348,0
Molecule_1349,0
Molecule_1350,0
Molecule_1351,0
Molecule_1352,0
Molecule_1353,0
Molecule_1354,0
Molecule_1355,190
Molecule_1356,0
Molecule_1357,0
Molecule_1358,0
Molecule_1359,0
Molecule_1361,0
Molecule_1362,0
Molecule_1363,0
Molecule_1364,0
Molecule_1365,0
Molecule_1366,0
Molecule_1367,0
Molecule_1369,0
Molecule_1370,0
Molecule_1371,0
Molecule_1372,0
Molecule_1373,0
Molecule_1374,0
Molecule_1375,0
Molecule_1377,0
Molecule_1378,0
Molecule_1379,110
Molecule_1380,110
Molecule_1381,190
Molecule_1382,170
Molecule_1383,0
Molecule_1384,0
Molecule_1385,0
Molecule_1386,0
Molecule_1387,3118
Molecule_1388,170
Molecule_1389,0
Molecule_1390,0
Molecule_1391,300
Molecule_1392,170
Molecule_1393,120
Molecule_1394,0
Molecule_1395,1148
Molecule_1396,0
Molecule_1397,110
Molecule_1398,0
Molecule_1399,170
Molecule_1400,2032
Molecule_1401,0
Molecule_1402,0
Molecule_1403,0
Molecule_1404,2042
Molecule_1405,0
Molecule_1406,0
Molecule_1407,0
Molecule_1408,0
Molecule_1409,0
Molecule_1410,0
Molecule_1411,110
Molecule_1412,0
Molecule_1413,0
Molecule_1414,0
Molecule_1415,0
Molecule_1416,0
Molecule_1417,0
Molecule_1418,170
Molecule_1419,0
Molecule_1420,0
Molecule_1421,0
Molecule_1422,0
Molecule_1423,0
Molecule_1425,0
Molecule_1427,0
Molecule_1428,0
Molecule_1429,0
Molecule_1430,0
Molecule_1431,0
Molecule_1432,0
Molecule_1433,190
Molecule_1434,0
Molecule_1435,0
Molecule_1436,0
Molecule_1437,0
Molecule_1438,0
Molecule_1439,0
Molecule_1440,110
Molecule_1442,0
Molecule_1443,170
Molecule_1444,0
Molecule_1445,0
Molecule_1446,110
Molecule_1448,0
Molecule_1449,0
Molecule_1450,0
Molecule_1451,0
Molecule_1452,0
Molecule_1453,0
Molecule_1455,0
Molecule_1457,0
Molecule_1458,0
Molecule_1459,0
Molecule_1460,0
Molecule_1462,0
Molecule_1463,0
Molecule_1464,0
Molecule_1465,0
Molecule_1466,0
Molecule_1468,0
Molecule_1469,0
Molecule_1470,110
Molecule_1471,0
Molecule_1472,0
Molecule_1473,0
Molecule_1474,0
Molecule_1475,0
Molecule_1476,30
Molecule_1477,0
Molecule_1479,150
Molecule_1480,0
Molecule_1481,0
Molecule_1482,300
Molecule_1483,0
Molecule_1484,0
Molecule_1485,0
Molecule_1487,0
Molecule_1488,0
Molecule_1489,110
Molecule_1491,110
Molecule_1492,0
Molecule_1494,0
Molecule_1495,0
Molecule_1496,0
Molecule_1497,0
Molecule_1498,0
Molecule_1499,300
Molecule_1500,170
Molecule_1501,110
Molecule_1503,0
Molecule_1504,0
Molecule_1505,0
Molecule_1506,0
Molecule_1507,0
Molecule_1508,0
Molecule_1509,560
Molecule_1510,0
Molecule_1511,0
Molecule_1512,110
Molecule_1513,0
Molecule_1514,0
Molecule_1515,0
Molecule_1516,0
Molecule_1517,0
Molecule_1518,0
Molecule_1519,0
Molecule_1520,0
Molecule_1521,0
Molecule_1522,0
Molecule_1523,0
Molecule_1524,110
Molecule_1526,110
Molecule_1527,170
Molecule_1528,0
Molecule_1529,0
Molecule_1530,110
Molecule_1531,60
