CASRN,Canonical_QSARr
120-07-0,OCCN(CCO)C1C=CC=CC=1
67874-72-0,CCC(C)(C)C1CCCCC1OC(C)=O
175481-37-5,CC(=O)NC(COC)C(=O)NCC1C=CC=CC=1
137-42-8,CNC(S)=S
1065519-44-9,CC(=O)C(N=NC1C=CC(=CC=1OC)[N+]([O-])=O)C(=O)NC1C=CC(=CC=1)S(=O)(=O)NCCCN(C)C
38585-74-9,OCC1=CN=CS1
2492-26-4,SC1=NC2C=CC=CC=2S1
13291-61-7,OC(=O)CN(CC(O)=O)C1CCCCC1N(CC(O)=O)CC(O)=O
4430-18-6,CC1C=C(C(=CC=1)NC1C=CC(O)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(O)(=O)=O
85391-60-2,CC(O)COC(=O)NNC(=O)OC(C)CO
348-57-2,FC1=CC(F)=C(Br)C=C1
4657-00-5,CN1C(=C(C=CC2=[N+](C)C3C=CC=CC=3C2(C)C)C2C=CC=CC1=2)C1C=CC=CC=1
608-25-3,CC1C(O)=CC=CC=1O
93642-68-3,CCO[Si](CCCC1CC(=O)OC1=O)(OCC)OCC
594-44-5,CCS(=O)(=O)Cl
156324-78-6,CC(C)C1CCC(C)CC1OC(=O)OCCO
109236-76-2,CCCCCCCCCCCCCCCCCCCCCCOC(=O)C1C=CC(O)=CC=1
7540-51-4,CC(CCO)CCC=C(C)C
123-81-9,O=C(CS)OCCOC(=O)CS
98-42-0,COC1=CC=C(C=C1N)S(O)(=O)=O
100-00-5,[O-][N+](=O)C1C=CC(Cl)=CC=1
108-74-7,CN1CN(C)CN(C)C1
67151-63-7,CC(O)CN(CCCN(C)C)CCCN(C)C
19444-84-9,OC1CCOC1=O
50675-18-8,O=CC1CCOCC1
7397-62-8,CCCCOC(=O)CO
10061-02-6,ClC=CCCl
108-21-4,CC(C)OC(C)=O
41438-38-4,CCOC(=O)C1C=C(C=CN=1)C(=O)OCC
6359-50-8,CC1CC2C=CC=CC=2[N+]1=CC=C1N(C)C2C=CC=CC=2C1(C)C
102-77-2,C1COCCN1SC1=NC2C=CC=CC=2S1
503155-49-5,CC1C=C(N=NC2C(=CC3=C(C=CC(N)=C3N=NC3C=CC(=CC=3S(O)(=O)=O)S(=O)(=O)CCOS(O)(=O)=O)C=2O)S(O)(=O)=O)C(=CC=1S(=O)(=O)CCOS(O)(=O)=O)OC
87-90-1,O=C1N(Cl)C(=O)N(Cl)C(=O)N1Cl
150999-33-0,CN1CN(CC)C=C1
123-38-6,CCC=O
41892-01-7,CCCCCCCCCCCC[N+](C)(C)CC(O)CCl
622-58-2,CC1=CC=C(C=C1)N=C=O
1339119-15-1,O=CCC1CC2CC1C1CCCC21
126-80-7,C[Si](C)(CCCOCC1CO1)O[Si](C)(C)CCCOCC1CO1
96-76-4,CC(C)(C)C1C=C(C=CC=1O)C(C)(C)C
1323-03-1,CCCCCCCCCCCCCCOC(=O)C(C)O
96-23-1,OC(CCl)CCl
75-87-6,O=CC(Cl)(Cl)Cl
98-07-7,ClC(Cl)(Cl)C1C=CC=CC=1
518-47-8,OC1C=C2OC3=CC(O)=CC=C3C3(OC(=O)C4C=CC=CC3=4)C2=CC=1
79-43-6,OC(=O)C(Cl)Cl
107-12-0,CCC#N
120-32-1,OC1C=CC(Cl)=CC=1CC1C=CC=CC=1
1569-01-3,CCCOCC(C)O
37743-18-3,CN(C)C1OCCC1(C1C=CC=CC=1)C1C=CC=CC=1
122397-96-0,CCOC1C=C(C=O)C=CC=1OC1OC(CO)C(O)C(O)C1O
2215-35-2,CC(C)CC(C)OP(S)(=S)OC(C)CC(C)C
18361-03-0,OC(=O)C1SC(=C2OCCOC2=1)C(O)=O
3119-15-1,NC1=C(I)C=C(I)C(C(O)=O)=C1I
2499-95-8,CCCCCCOC(=O)C=C
286426-31-1,CN(CC1C=CC=CC=1)CC(O)C1C=C(O)C=CC=1
105-59-9,CN(CCO)CCO
98-09-9,O=S(=O)(Cl)C1C=CC=CC=1
85813-73-6,O=C=NS(=O)(=O)C1=CC=CC=C1C(F)(F)F
552-30-7,OC(=O)C1C=C2C(=CC=1)C(=O)OC2=O
66034-17-1,C1CNCCN1
3586-55-8,OCOCCOCO
79-30-1,CC(C)C(=O)Cl
110-15-6,OC(=O)CCC(O)=O
104-78-9,CCN(CCCN)CC
6295-57-4,OC(=O)CSC1=NC2=CC=CC=C2S1
91-44-1,CC1=CC(=O)OC2=CC(=CC=C12)N(CC)CC
1254469-57-2,C[N+]1(CC(=O)N=NCC2=CC=CC=C2O)CCOCC1
79944-37-9,CC1(C)OCC(N)C(O)CO1
112-30-1,CCCCCCCCCCO
142-30-3,CC(C)(O)C#CC(C)(C)O
123-39-7,CNC=O
10497-05-9,C[Si](C)(C)OP(=O)(O[Si](C)(C)C)O[Si](C)(C)C
12239-87-1,C1=CC=CC2C3=NC4NC(N=C5N=C(N=C6NC(=NC(=N3)C=21)C1C=CC=CC61)C1C=CC=CC=15)=C1C=CC=CC1=4
30720-99-1,COC(=O)COC1C=CC(=C(Cl)C=1Cl)C(=O)CCC
2050-46-6,CCOC1=CC=CC=C1OCC
72058-41-4,CC(C)(C)CC(C)(C)NC1N=C(Cl)N=C(Cl)N=1
81646-13-1,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C
29857-13-4,CC(C)CCCCCCCOC(=O)C(CC(=O)OCCCCCCCC(C)C)S(O)(=O)=O
19190-61-5,COC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)=C(F)F
15707-23-0,CC1=NC=CN=C1CC
380843-75-4,CN1CCN(CCCOC2C=C3N=CC(C#N)=C(NC4C=C(OC)C(Cl)=CC=4Cl)C3=CC=2OC)CC1
609-65-4,O=C(Cl)C1C=CC=CC=1Cl
118562-73-5,CC(CO)C1CCCCCCCCCCC1
11099-06-2,CCO[Si](O)=O
3115-68-2,CCCCP(CCCC)(CCCC)CCCC
99-96-7,OC1C=CC(=CC=1)C(O)=O
462-95-3,CCOCOCC
505-84-0,CCCOCOCCC
7087-68-5,CCN(C(C)C)C(C)C
89-83-8,CC1C=C(O)C(=CC=1)C(C)C
4098-71-9,CC1(C)CC(CC(C)(C1)CN=C=O)N=C=O
760-23-6,C=CC(Cl)CCl
88-85-7,CCC(C)C1=CC(=CC(=C1O)[N+]([O-])=O)[N+]([O-])=O
100-21-0,OC(=O)C1C=CC(=CC=1)C(O)=O
93-68-5,CC(=O)CC(=O)NC1C=CC=CC=1C
5124-30-1,O=C=NC1CCC(CC2CCC(CC2)N=C=O)CC1
108-65-6,COCC(C)OC(C)=O
126-98-7,CC(=C)C#N
141-10-6,CC(C)=CCCC(C)=CC=CC(C)=O
502-44-3,O=C1CCCCCO1
528-44-9,OC(=O)C1C=CC(=CC=1C(O)=O)C(O)=O
7659-86-1,CCCCC(COC(=O)CS)CC
868-85-9,COP(=O)OC
2224-33-1,CC(CC)=NO[Si](C=C)(ON=C(C)CC)ON=C(C)CC
103-84-4,CC(=O)NC1C=CC=CC=1
115-86-6,O=P(OC1C=CC=CC=1)(OC1C=CC=CC=1)OC1C=CC=CC=1
87-56-9,OC(=O)C(Cl)=C(Cl)C=O
16219-75-3,CC=C1CC2CC1C=C2
556-82-1,CC(C)=CCO
6881-94-3,CCCOCCOCCO
110-93-0,CC(C)=CCCC(C)=O
124-17-4,CCCCOCCOCCOC(C)=O
107-41-5,CC(O)CC(C)(C)O
107-05-1,C=CCCl
142-96-1,CCCCOCCCC
119-47-1,CC(C)(C)C1=CC(C)=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C1O
88-74-4,NC1=CC=CC=C1[N+]([O-])=O
1663-39-4,CC(C)(C)OC(=O)C=C
121-91-5,OC(=O)C1C=C(C=CC=1)C(O)=O
2855-13-2,CC1(C)CC(N)CC(C)(C1)CN
107-98-2,COCC(C)O
100-37-8,CCN(CCO)CC
83623-61-4,OC(=O)CP(O)(=O)CCCCC1C=CC=CC=1
7696-12-0,CC(C)=CC1C(C(=O)OCN2C(=O)C3CCCCC=3C2=O)C1(C)C
79200-56-9,O=C1NC2CC1C=C2
2746-19-2,O=C1OC(=O)C2C3CC(C=C3)C12
4084-38-2,OCC1=C(F)C(F)=CC(F)=C1F
142877-45-0,CC(C)C(C)(C)[Si](OC)(OC)OC
13335-71-2,CC1C=CC=C(C)C=1OCC(O)=O
86608-70-0,C(CP(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1)C1OCCO1
141645-23-0,CCCCC1OC2C=CC(=CC=2C=1C(=O)C1C=CC(=CC=1)OCCCN(CCCC)CCCC)[N+]([O-])=O
6485-67-2,NC(=O)C(N)C1C=CC=CC=1
118058-74-5,COC1(C)CC(C)C(=O)C(C)C(O)C(C)(O)C(CC)OC(=O)C(C)C(O)C(C)C1OC1OC(C)CC(C1O)N(C)C
83-79-4,CC(=C)C1CC2C(=CC=C3C(=O)C4C(COC5C=C(OC)C(=CC=54)OC)OC=23)O1
88784-33-2,OC(=O)C(CCC(=O)OCC1C=CC=CC=1)N1C(=O)C2=CC=CC=C2C1=O
76646-91-8,CC1(C)C(C(O)=O)N2C(C(Br)(Br)C2=O)S1(=O)=O
166596-68-5,CC(C=C1SC2=CC=CC=C2N1CC)=C1SC(=C2SC(=S)N(CC(O)=O)C2=O)N(CC(O)=O)C1=O
55335-06-3,OC(=O)COC1N=C(Cl)C(Cl)=CC=1Cl
88918-84-7,CNS(=O)(=O)CC1C=CC(N)=CC=1
94-74-6,CC1C=C(Cl)C=CC=1OCC(O)=O
86552-32-1,O[P+](=O)CCCCC1C=CC=CC=1
1668-86-6,COC1C=CC2CN(C)CCC34C=CC(=O)CC3OC=1C4=2
108225-03-2,COC1C=CC=CC=1N=NC1C(=CC2C=C(C=CC=2C=1O)NC1N=C(NC(C)(C)N)N=C(NC(C)(C)N)N=1)S(O)(=O)=O
26116-56-3,COC1(C)CC(OC2C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)C(N)C(C)C(O)C(C)(O)C(CC)OC(=O)C2C)OC(C)C1O
21564-17-0,N#CSCSC1=NC2=CC=CC=C2S1
112704-51-5,O=CC(=CC1=CC=CC=C1Cl)C1C=CC(F)=CC=1
177964-68-0,CC(C)C1N=C(C(C)C)C(COC)=C(C=1C=CC=O)C1C=CC(F)=CC=1
92761-26-7,CC1(C)C2CCC1(CS(O)(=O)=O)C(=O)C2=CC1C=CC(C=C2C3CCC(CS(O)(=O)=O)(C2=O)C3(C)C)=CC=1
55845-90-4,CCN(CC1C=CC=CC=1)CC(=O)C1=CC(O)=CC=C1
113582-42-6,CC(C)(C)C(N)C(N)=O
50905-10-7,CCCCC(CCCCCC(O)=O)C(O)=O
133220-30-1,CCC1(CC2(CO2)C2=CC(Cl)=CC=C2)C(=O)C2=CC=CC=C2C1=O
139920-32-4,CC(N=C(O)C(C#N)C(C)(C)C)C1C=CC(Cl)=CC=1Cl
67375-30-8,CC1(C)C(C1C=C(Cl)Cl)C(=O)OC(C#N)C1C=C(C=CC=1)OC1C=CC=CC=1
73246-45-4,COC(=O)C(C)Cl
76932-17-7,CC(=O)SC(CC1C=CC=CC=1)C(O)=O
138271-16-6,ON=C(C1CCNCC1)C1C=CC(F)=CC=1F
89269-64-7,CC1C=C(C)N=C(N=1)N=NC(C)C1C=CC=CC=1C
112-90-3,CCCCCCCCC=CCCCCCCCCN
630-20-6,ClCC(Cl)(Cl)Cl
79-27-6,BrC(Br)C(Br)Br
79-34-5,ClC(Cl)C(Cl)Cl
76-13-1,FC(F)(Cl)C(F)(Cl)Cl
1717-00-6,CC(F)(Cl)Cl
75-34-3,CC(Cl)Cl
57-14-7,CN(C)N
119-64-2,C1CCCC2C=CC=CC=21
57-74-9,ClC1(Cl)C2(Cl)C3CC(Cl)C(Cl)C3C1(Cl)C(Cl)=C2Cl
95-63-6,CC1=CC(C)=C(C)C=C1
106-93-4,BrCCBr
95-50-1,ClC1C=CC=CC=1Cl
629-14-1,CCOCCOCC
135-01-3,CCC1=CC=CC=C1CC
528-29-0,[O-][N+](=O)C1C=CC=CC=1[N+]([O-])=O
100-97-0,C1N2CN3CN1CN(C2)C3
108-70-3,ClC1C=C(Cl)C=C(Cl)C=1
108-67-8,CC1C=C(C)C=C(C)C=1
99-35-4,[O-][N+](=O)C1C=C(C=C(C=1)[N+]([O-])=O)[N+]([O-])=O
17557-23-2,CC(C)(COCC1CO1)COCC1CO1
2579-20-6,NCC1CC(CCC1)CN
135756-61-5,CN(C)C(=O)N1C=[N+](C=C1)C(=O)N(C)C
93629-90-4,C=CS(=O)(=O)CC(=O)NCCCNC(=O)CS(=O)(=O)C=C
1464-53-5,C1OC1C1CO1
542-92-7,C1C=CC=C1
541-73-1,ClC1=CC(Cl)=CC=C1
141-93-5,CCC1C=C(CC)C=CC=1
693-13-0,CC(C)N=C=NC(C)C
108-84-9,CC(C)CC(C)OC(C)=O
99-65-0,[O-][N+](=O)C1C=C(C=CC=1)[N+]([O-])=O
2475-45-8,NC1C=CC(N)=C2C=1C(=O)C1=C(C2=O)C(N)=CC=C1N
112193-77-8,C1CNCCNCCNCCN1
106-46-7,ClC1C=CC(Cl)=CC=1
123-31-9,OC1C=CC(O)=CC=1
571-58-4,CC1=CC=C(C)C2C=CC=CC1=2
130-15-4,O=C1C=CC(=O)C2C=CC=CC1=2
3173-72-6,O=C=NC1C=CC=C2C(=CC=CC=12)N=C=O
136465-99-1,O=C(ON1C(=O)CCC1=O)C1C=CC2=CC=CC=C2N=1
65322-65-8,C(C1=CC=CC2C=CC=CC=21)[N+]1C=CC=C2C=CC=CC=12
154486-26-7,O=C(CN1C=NC=C1)C1C=CC(Cl)=CC=1Cl
163831-67-2,CC1C=C(C=CC=1N=NC1C=CC(=CC=1)C(=O)NC1C=CC(=CC=1)N=NC1C=CC(=CC=1C)N(CC[N+]1C=CC=CC=1)CC)N(CC[N+]1C=CC=CC=1)CC
99485-76-4,CC(C)(NC(=O)NCC1C=CC=CC=1Cl)C1C=CC=CC=1
116256-11-2,COC1CN(CCCOC2=CC=C(F)C=C2)CCC1=O
10551-42-5,CC1=CC=CC=[N+]1CCCC1C=CC=CC=1
107534-96-3,CC(C)(C)C(O)(CN1C=NC=N1)CCC1C=CC(Cl)=CC=1
119446-68-3,CC1COC(CN2C=NC=N2)(O1)C1C=CC(=CC=1Cl)OC1C=CC(Cl)=CC=1
73096-98-7,CC(=O)C1=CC(CN(C)C)=C(O)C=C1
59493-72-0,C[N+](C)(C)CCCNC(=O)C1C=CC(=CC=1)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
106-92-3,C=CCOCC1CO1
82-45-1,NC1C=CC=C2C=1C(=O)C1C=CC=CC=1C2=O
17193-28-1,NC(=O)C1(N)CCCC1
138526-69-9,FC1C=C(Br)C=C(F)C=1F
109-79-5,CCCCS
106-98-9,CCC=C
75-68-3,CC(F)(F)Cl
600-25-9,CCC(Cl)[N+]([O-])=O
13547-70-1,CC(C)(C)C(=O)CCl
109-69-3,CCCCCl
140681-55-6,F[N+]12CC[N+](CCl)(CC1)CC2
90-13-1,ClC1C=CC=C2C=CC=CC2=1
1569-02-4,CCOCC(C)O
162241-33-0,O[N+]12CC[N+](F)(CC1)CC2
129-43-1,OC1C=CC=C2C=1C(=O)C1C=CC=CC=1C2=O
70-25-7,CN(N=O)C(=N)N[N+]([O-])=O
5271-27-2,CN1CC(NCC1)C1C=CC=CC=1
626-38-0,CCCC(C)OC(C)=O
90-12-0,CC1C=CC=C2C=CC=CC2=1
134-32-7,NC1=CC=CC2C=CC=CC=21
108-03-2,CCC[N+]([O-])=O
93-55-0,CCC(=O)C1C=CC=CC=1
57018-52-7,CC(O)COC(C)(C)C
80060-09-9,CC(C)C1=CC(=CC(C(C)C)=C1NC(=S)NC(C)(C)C)OC1C=CC=CC=1
88-12-0,C=CN1CCCC1=O
92-84-2,C1=CC=CC2NC3=CC=CC=C3SC=21
363138-44-7,CN1C2=CC=CC=C2C(N)C2=CC=C(Cl)C=C2S1(=O)=O
97-36-9,CC(=O)CC(=O)NC1=CC=C(C)C=C1C
106917-52-6,[O-][N+](=O)C1=CC(Cl)=C(C=C1)NS(=O)(=O)C1=CC(=C(Cl)C=C1)C(F)(F)F
1680-21-3,C=CC(=O)OCCOCCOCCOC(=O)C=C
366-18-7,C1C=CC=NC=1C1=CC=CC=N1
97-23-4,OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O
111-42-2,OCCNCCO
4074-88-8,C=CC(=O)OCCOCCOC(=O)C=C
115-32-2,OC(C1C=CC(Cl)=CC=1)(C1C=CC(Cl)=CC=1)C(Cl)(Cl)Cl
16938-22-0,CC(CC(C)(C)CN=C=O)CCN=C=O
10222-01-2,NC(=O)C(Br)(Br)C#N
75-99-0,CC(Cl)(Cl)C(O)=O
34640-92-1,CN(C)C(=O)C(OCC)OCC
22961-82-6,CC1(C)OC2=C(O)C=CC=C2O1
3282-30-2,CC(C)(C)C(=O)Cl
2223-82-7,CC(C)(COC(=O)C=C)COC(=O)C=C
694-64-4,CCC1(C)NCCS1
58-90-2,OC1C(Cl)=CC(Cl)=C(Cl)C=1Cl
3862-73-5,NC1C=CC(F)=C(F)C=1F
118-75-2,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
79538-32-2,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OCC1C(F)=C(F)C(C)=C(F)C=1F
652-18-6,OC(=O)C1=C(F)C(F)=CC(F)=C1F
82633-79-2,CN1SC2CCCC=2C1=O
42498-58-8,CC12CC=CCC1C(=O)OC2=O
1746-01-6,ClC1C=C2OC3=CC(Cl)=C(Cl)C=C3OC2=CC=1Cl
616-23-9,OCC(Cl)CCl
117-80-6,O=C1C2C=CC=CC=2C(=O)C(Cl)=C1Cl
69045-84-7,FC(F)(F)C1C=C(Cl)C(Cl)=NC=1
78-88-6,C=C(Cl)CCl
3347-22-6,N#CC1SC2=C(SC=1C#N)C(=O)C1C=CC=CC=1C2=O
55285-14-8,CN(SN(CCCC)CCCC)C(=O)OC1C=CC=C2CC(C)(C)OC2=1
765-34-4,O=CC1CO1
106-90-1,C=CC(=O)OCC1CO1
4016-14-2,CC(C)OCC1CO1
106-91-2,CC(=C)C(=O)OCC1CO1
122-60-1,C(OC1C=CC=CC=1)C1CO1
60168-88-9,OC(C1=CC=CC=C1Cl)(C1C=CC(Cl)=CC=1)C1C=NC=NC=1
15646-96-5,CC(CN=C=O)CC(C)(C)CCN=C=O
93-76-5,OC(=O)COC1C=C(Cl)C(Cl)=CC=1Cl
95-95-4,OC1C=C(Cl)C(Cl)=CC=1Cl
108-62-3,CC1OC(C)OC(C)OC(C)O1
88-06-2,OC1C(Cl)=CC(Cl)=CC=1Cl
123-63-7,CC1OC(C)OC(C)O1
88-05-1,CC1C=C(C)C=C(C)C=1N
954-16-5,CC1C=C(C)C=C(C)C=1C(=O)C1C=CC=CC=1
90-72-2,CN(C)CC1=CC(CN(C)C)=C(O)C(CN(C)C)=C1
54236-98-5,COCC1=CN=C(N)N=C1N
615-58-7,OC1C=CC(Br)=CC=1Br
99817-36-4,CCC1=C(Cl)C=C(C(O)=C1Cl)[N+]([O-])=O
86393-34-2,O=C(Cl)C1=CC(F)=C(Cl)C=C1Cl
609-89-2,[O-][N+](=O)C1=CC(Cl)=CC(Cl)=C1O
1836-75-5,[O-][N+](=O)C1C=CC(=CC=1)OC1C=CC(Cl)=CC=1Cl
57987-55-0,CCC(CC(CO)CC)CO
86386-75-6,O=C(CN1C=NC=N1)C1C=CC(F)=CC=1F
97-02-9,NC1C=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O
142-83-6,CC=CC=CC=O
95-80-7,CC1C=CC(N)=CC=1N
105-67-9,CC1=CC(C)=C(O)C=C1
93672-52-7,CCCCOC1C=C([N+]#N)C(=CC=1N1CCOCC1)OCCCC
95-82-9,NC1C=C(Cl)C=CC=1Cl
174514-06-8,CN(C)C1N=C(NC2C=CC(=CC=2)NC2C=CC(=CC=2)N=NC2N(C)C=C[N+]=2C)N=C(NC2C=CC(=CC=2)NC2C=CC(=CC=2)N=NC2N(C)C=C[N+]=2C)N=1
128-37-0,CC1C=C(C(O)=C(C=1)C(C)(C)C)C(C)(C)C
87-65-0,OC1C(Cl)=CC=CC=1Cl
108-82-7,CC(C)CC(O)CC(C)C
576-26-1,CC1C=CC=C(C)C=1O
117907-43-4,NC1=CC(=C(C=C1)NC1=CC=CC=C1C(O)=O)[N+]([O-])=O
1072-52-2,OCCN1CC1
79983-71-4,CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl
89544-40-1,C=CCC(O)(CN1C=NC=N1)C1C=CC(Cl)=CC=1Cl
116230-20-7,OCCOCCN1CC2CC1CC2
20354-26-1,CN1C(=O)N(OC1=O)C1C=C(Cl)C(Cl)=CC=1
88558-41-2,O=C(NC1C=CC=CC=1)OCCOCC#CI
106359-93-7,CN(C)CCS(=O)(=O)C1=CC=C(C=C1)N1CCC(=N1)C1C=CC(Cl)=CC=1
21725-46-2,CCNC1N=C(Cl)N=C(NC(C)(C)C#N)N=1
2312-35-8,CC(C)(C)C1=CC=C(C=C1)OC1CCCCC1OS(=O)OCC#C
5406-86-0,CC(C)(C)C1C=CC(CCO)=CC=1
36362-09-1,CCCCCCCCCCSCCN
105-16-8,CC(=C)C(=O)OCCN(CC)CC
83056-32-0,COC(=O)C1C=CC=CC=1CS(=O)(=O)N=C=O
102333-75-5,NC(=O)C(N)C1C=CC(Cl)=CC=1
64137-52-6,CNCCCC1NC2=CC=CC=C2N=1
82692-44-2,CC1C=CC(=CC=1)C(=O)COC1=C(C(=O)C2C=CC(Cl)=C(C)C=2Cl)C(C)=NN1C
71561-11-0,CC1=NN(C)C(OCC(=O)C2C=CC=CC=2)=C1C(=O)C1C=CC(Cl)=CC=1Cl
98809-11-1,CC(=O)C(N=NC1C=CC(=CC=1)NC1N=C(NCCCN(CC)CC)N=C(NCCCN(CC)CC)N=1)C(=O)NC1=CC2NC(=O)NC=2C=C1
88-53-9,CC1C=C(N)C(=CC=1Cl)S(O)(=O)=O
151-67-7,FC(F)(F)C(Cl)Br
2065-75-0,O=CC(Br)C=O
96-29-7,CCC(C)=NO
563-80-4,CC(C)C(C)=O
764-41-0,ClCC=CCCl
110-65-6,OCC#CCO
13838-16-9,FC(F)OC(F)(F)C(F)Cl
126-99-8,C=CC(=C)Cl
10311-84-9,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2C=CC=CC=2C1=O
78-89-7,CC(Cl)CO
51218-49-6,CCCOCCN(C(=O)CCl)C1C(CC)=CC=CC=1CC
122-34-9,CCNC1=NC(Cl)=NC(NCC)=N1
53250-83-2,CS(=O)(=O)C1=CC(Cl)=C(C=C1)C(O)=O
137193-60-3,CCCCCCCCCCCCCCC(C)C1=CC(O)=C(Cl)C=C1O
532-27-4,O=C(CCl)C1C=CC=CC=1
873-32-5,N#CC1=CC=CC=C1Cl
72830-09-2,COC1=C(CCl)N=CC=C1OC
6261-30-9,OC1CCCC1=C1CCCC1
111-15-9,CCOCCOC(C)=O
406488-30-0,CC1C=CC=C(C=1)N(C)C(=O)C(CC)CC
834-12-8,CCNC1N=C(NC(C)C)N=C(N=1)SC
88-09-5,CCC(CC)C(O)=O
760-67-8,CCCCC(CC)C(=O)Cl
103-11-7,CCCCC(COC(=O)C=C)CC
688-84-6,CC(=C)C(=O)OCC(CCCC)CC
19398-06-2,CCC1=CC=CC=C1NN
82380-18-5,N#CC1C=CC(O)=CC=1F
110-12-3,CC(C)CCC(C)=O
80-15-9,CC(C)(OO)C1C=CC=CC=1
999-61-1,CC(O)COC(=O)C=C
923-26-2,CC(=C)C(=O)OCC(C)O
96-45-7,S=C1NCCN1
4439-24-1,CC(C)COCCO
154212-60-9,CNCC1=CSC(=N1)C(C)C
114-26-1,CNC(=O)OC1=CC=CC=C1OC(C)C
2631-40-5,CNC(=O)OC1C=CC=CC=1C(C)C
110-49-6,COCCOC(C)=O
1589-47-5,COC(C)CO
2527-66-4,CN1SC2=CC=CC=C2C1=O
71868-10-5,CSC1C=CC(=CC=1)C(=O)C(C)(C)N1CCOCC1
78-85-3,CC(=C)C=O
121-29-9,COC(=O)C(C)=CC1C(C(=O)OC2CC(=O)C(CC=CC=C)=C2C)C1(C)C
2835-95-2,CC1C=CC(N)=CC=1O
25634-93-9,CC(CO)CCCC1C=CC=CC=1
823-40-5,CC1C(N)=CC=CC=1N
75-55-8,CC1CN1
78-78-4,CCC(C)C
624-41-9,CCC(C)COC(C)=O
583-60-8,CC1CCCCC1=O
2682-20-4,CN1SC=CC1=O
91-57-6,CC1=CC2=CC=CC=C2C=C1
72531-53-4,CC(C)COC(=O)C(C)(O)C=C
110-19-0,CC(C)COC(C)=O
1570-95-2,OCC(CO)C1C=CC=CC=1
80-43-3,CC(C)(OOC(C)(C)C1C=CC=CC=1)C1C=CC=CC=1
13429-07-7,COC(C)COCC(C)O
78-95-5,CC(=O)CCl
3775-90-4,CC(=C)C(=O)OCCNC(C)(C)C
69327-76-0,CC(C)N1C(=O)N(CSC1=NC(C)(C)C)C1C=CC=CC=1
111969-64-3,CC(C)C1CCC(C)CC1OC(O)C(O)=O
709-98-8,CCC(=O)NC1C=C(Cl)C(Cl)=CC=1
101-14-4,NC1C=CC(CC2=CC(Cl)=C(N)C=C2)=CC=1Cl
2426-02-0,O=C1OC(=O)C2CCCCC1=2
2820-37-3,CC1=NNC=C1C
3452-97-9,CC(CCO)CC(C)(C)C
5435-64-3,CC(CC=O)CC(C)(C)C
112-57-2,NCCNCCNCCNCCN
74115-24-5,ClC1C=CC=CC=1C1N=NC(=NN=1)C1=CC=CC=C1Cl
2300-66-5,COC1=C(C(O)=O)C(Cl)=CC=C1Cl
505-32-8,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C
78-69-3,CCC(C)(O)CCCC(C)C
6903-18-0,NCCCOCCOC1C=CC=CC=1
93076-03-0,CC1N=C2CCCCN2C(=O)C=1CCCl
70445-33-9,CCCCC(COCC(O)CO)CC
3250-74-6,C1N=CC=CC=1C1=NNN=N1
163269-30-5,O=S1CCON=C1C1=CC2=CC=CC=C2S1
1738-25-6,CN(C)CCC#N
87691-88-1,C1CN(CCN1)C1=NSC2=CC=CC=C21
153197-14-9,CC1OCN(C(=O)C=1C1C=CC=CC=1)C(C)(C)C1C=C(Cl)C=C(Cl)C=1
61-82-5,NC1N=CNN=1
112195-27-4,COCCNS(=O)(=O)C1C=CC(O)=C(N)C=1
114565-70-7,CC(C)OCCCNS(=O)(=O)C1C=C(N)C(O)=CC=1
15980-11-7,[N-]=[N+]=NS(=O)(=O)C1C=C(C=CC=1)C(O)=O
106-96-7,C#CCBr
79622-59-6,[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1N=CC(=CC=1Cl)C(F)(F)F)[N+]([O-])=O)C(F)(F)F
107-94-8,OC(=O)CCCl
628-11-5,O=C(Cl)OCCCCl
88150-42-9,CC1=NC(COCCN)=C(C(C1C(=O)OC)C1C=CC=CC=1Cl)C(=O)OCC
57-57-8,O=C1CCO1
77-73-6,C1C=CC2C3CC(C=C3)C21
569-61-9,NC1C=CC(=CC=1)C(C1C=CC(N)=CC=1)=C1C=CC(=N)C=C1
56552-15-9,C(OCC1COCO1)C1COCO1
90-94-8,CN(C)C1C=CC(=CC=1)C(=O)C1C=CC(=CC=1)N(C)C
2465-27-2,CN(C)C1C=CC(=CC=1)C(=N)C1C=CC(=CC=1)N(C)C
80-05-7,CC(C)(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1
101-77-9,NC1C=CC(CC2C=CC(N)=CC=2)=CC=1
