Molecule name,RowID,Original_SMILES,Error
Molecule_1531,1531,[K+].[K+].[K+].[K+].[K+].[O-]S([O-])(=O)=O.[O-]S(O)(=O)=O.[O-]OS(O)(=O)=O.[O-]OS(O)(=O)=O, Inorganic
Molecule_1534,1534,[K+].[K+].[O-]S(=O)S([O-])(=O)=O, Inorganic
Molecule_1535,1535,[Na+].[Na+].[Cl-].[Cl-].[Cl-].[Cl-].[Pd+2], Inorganic
Molecule_1547,1547,[S-2].[S-2].[S-2].[Bi+3].[Bi+3], Inorganic
Molecule_1580,1580,[Na+].[O-][V](=O)=O, Inorganic
Molecule_1581,1581,[Na+].[Na+].[Na+].[O-]P([O-])([O-])=O, Inorganic
Molecule_1588,1588,NCl, Inorganic
Molecule_1594,1594,[Cl-].[Fe+3].[O-]S([O-])(=O)=O, Inorganic
Molecule_1607,1607,[O-2].[Ca+2], Inorganic
Molecule_1610,1610,[Nd+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_1614,1614,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Mg+2].[V+5].[V+5], Inorganic
Molecule_1617,1617,[Mg+2].[O-]P(O)=O.[O-]P(O)=O, Inorganic
Molecule_1641,1641,[K+].[O-]P(O)(O)=O.OP(O)(O)=O, Inorganic
Molecule_1650,1650,F[Si](F)(F)F, Inorganic
Molecule_1657,1657,[K+].[K+].F[Zr-2](F)(F)(F)(F)F, Inorganic
Molecule_1658,1658,[Cl-].[Cl-].[Cl-].[Y+3], Inorganic
Molecule_1711,1711,[Co], Inorganic
Molecule_1725,1725,[Li+].[O-2].[O-2].[Ni+2], Inorganic
Molecule_1735,1735,[Cl-].[Cs+], Inorganic
Molecule_1757,1757,[Co+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_1806,1806,[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[K+].[K+].[Pt+4], Inorganic
Molecule_1814,1814,[La+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_1819,1819,Br[Cu]Br, Inorganic
Molecule_1845,1845,O[Cs], Inorganic
Molecule_1878,1878,[Fe+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_1881,1881,O[Cu]O, Inorganic
Molecule_1913,1913,[K+].[O-]Cl(=O)(=O)=O, Inorganic
Molecule_1926,1926,N.N.N.N.[Pd+2].[O-]N(=O)=O.[O-]N(=O)=O, Inorganic
Molecule_1944,1944,[Cr], Inorganic
Molecule_1947,1947,[NH4+].[NH4+].[Ce+4].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+](O)=O.[O-][N+](O)=O.[O-][N+](O)=O.[O-][N+](O)=O, Inorganic
Molecule_1964,1964,N.N.N.[Cl-].[Cl-].[Cl-].Cl.Cl.Cl.[Rh+3], Inorganic
Molecule_1983,1983,[Ca+2].[O-]P(O)(O)=O.[O-]P(O)(O)=O, Inorganic
Molecule_1985,1985,[Li]Br, Inorganic
Molecule_1989,1989,[Na+].[O-]P(O)(O)=O, Inorganic
Molecule_1991,1991,BrBr, Inorganic
Molecule_1999,1999,[Al+3].[O-]P(O)(O)=O.[O-]P(O)(O)=O.[O-]P(O)(O)=O, Inorganic
Molecule_2000,2000,[OH-].[K+], Inorganic
Molecule_2001,2001,[O-2].[O-2].[Mg+2].[Ca+2], Inorganic
Molecule_2036,2036,[Cu+].[I-], Inorganic
Molecule_2040,2040,[Mn+2].[O-]P=O.[O-]P=O, Inorganic
Molecule_2041,2041,N.N.[Cl-][Pd+2][Cl-], Inorganic
Molecule_2065,2065,[Cl-].[Cl-].[Co+2], Inorganic
Molecule_2077,2077,[NH4+].[NH4+].Cl[Ir-2](Cl)(Cl)(Cl)(Cl)Cl, Inorganic
Molecule_2078,2078,[NH4+].[NH4+].[Cl-].[Cl-].[Cl-].[Cl-].[Zn+2], Inorganic
Molecule_2080,2080,[NH4+].[O-]P=O, Inorganic
Molecule_2092,2092,[Li+].O=S(=O)(F)[N-]S(=O)(=O)F, Inorganic
Molecule_2098,2098,[Li+].[Na+].[Mg+2].[O-][Si]([O-])([O-])[O-], Inorganic
Molecule_2115,2115,[K+].[O-]S(O)(=O)=O, Inorganic
Molecule_2117,2117,[Al+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_2136,2136,[Sr+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_2144,2144,[Ca+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_2145,2145,O[Co]O, Inorganic
Molecule_2157,2157,[NH4+].[Br-], Inorganic
Molecule_2159,2159,[Ca+2].[O-]N=O.[O-]N=O, Inorganic
Molecule_2208,2208,[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O, Inorganic
Molecule_2222,2222,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Zn+2].[Zn+2].[Zn+2].[Zn+2].[Zn+2].[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_2223,2223,[Ag+].[Ag+].[O-]S([O-])(=O)=O, Inorganic
Molecule_2228,2228,O=P(Cl)(Cl)Cl, Inorganic
Molecule_2252,2252,[Cl-].[Cl-].[Sr+2], Inorganic
Molecule_2258,2258,[K+].[K+].[O-]S([O-])=O, Inorganic
Molecule_2294,2294,[Li]I, Inorganic
Molecule_2301,2301,Cl, Inorganic
Molecule_2315,2315,Cl[Sm](Cl)Cl, Inorganic
Molecule_2317,2317,[O-2].[O-2].[O-2].[Y+3].[Y+3], Inorganic
Molecule_2328,2328,[OH-].[Na+], Inorganic
Molecule_2333,2333,[Na+].[Na+].[O-]S(=O)S([O-])(=O)=O, Inorganic
Molecule_2365,2365,[Si+4].[Si+4].[Si+4].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O, Inorganic
Molecule_2372,2372,[NH4+].[F-], Inorganic
Molecule_2388,2388,[Na+].[Na+].[O-][Si]([O-])=O, Inorganic
Molecule_2399,2399,[Ag+].[O-][N+]([O-])=O, Inorganic
Molecule_2420,2420,NO.[O-][N+](O)=O, Inorganic
Molecule_2432,2432,Cl[La](Cl)Cl, Inorganic
Molecule_2435,2435,[Zn+2].[Br-].[Br-], Inorganic
Molecule_2443,2443,[Na+].[O-]S(O)(=O)=O, Inorganic
Molecule_2449,2449,[NH4+].[O-]S(O)=O, Inorganic
Molecule_2466,2466,N.N.[Pt+2].O=[N-]=O.O=[N-]=O, Inorganic
Molecule_2473,2473,[Na+].[Cl-], Inorganic
Molecule_2476,2476,[Zn+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_2480,2480,[Sn+2].[Sn+2].[O-]P([O-])(=O)OP([O-])([O-])=O, Inorganic
Molecule_2501,2501,[Cl-].[K+], Inorganic
Molecule_2515,2515,[Ag]O[Ag], Inorganic
Molecule_2518,2518,[K+].O=[Nb-](=O)=O, Inorganic
Molecule_2519,2519,[Na+].[Na+].[O-]S(=O)S([O-])=O, Inorganic
Molecule_2524,2524,[Na+].[O-][N+]([O-])=O, Inorganic
Molecule_2540,2540,[Cl-].[Cl-].[Cl-].[Pr+3], Inorganic
Molecule_2574,2574,[Ba+2].[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_2575,2575,[OH-].[OH-].[OH-].[Cu+2].[Cu+2].[O-][N+]([O-])=O, Inorganic
Molecule_2582,2582,[Pb+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_2586,2586,[Na]S, Inorganic
Molecule_2607,2607,[Li+].[Li+].[O-]S([O-])(=O)=O, Inorganic
Molecule_2620,2620,[F-].[F-].[Ba+2], Inorganic
Molecule_2638,2638,[Cl-].[Cl-].[Fe+2], Inorganic
Molecule_2639,2639,[K+].[K+].[O-]P([O-])=O, Inorganic
Molecule_2641,2641,[Co+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_2642,2642,[K+].[K+].[O-]S(=O)(=O)OOS([O-])(=O)=O, Inorganic
Molecule_2644,2644,[In+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_2648,2648,[Na+].[Na+].[O-]S([O-])=O, Inorganic
Molecule_2668,2668,OS(=O)(=O)F, Inorganic
Molecule_2679,2679,[Ce+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_2693,2693,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].O.[Cl-].[Cl-].[Zn+].[Zn+2].[Zn+2].[Zn+2].[Zn+2], Inorganic
Molecule_2697,2697,[K+].[O-][Si](O)=O, Inorganic
Molecule_2699,2699,[O-2].[Sn+2], Inorganic
Molecule_2709,2709,[NH4+].[NH4+].[O-]S(=O)(=O)OOS([O-])(=O)=O, Inorganic
Molecule_2715,2715,[Na+].[Na+].[O-]S([O-])(=O)=O, Inorganic
Molecule_2738,2738,OS(O)(=O)=O, Inorganic
Molecule_2748,2748,[Ca+2].[O-]Cl.[O-]Cl, Inorganic
Molecule_2750,2750,O=S(=O)(Cl)Cl, Inorganic
Molecule_2794,2794,N.N.[Cl-].[Cl-].[Pt+2], Inorganic
Molecule_3145,3145,Cl[Al](Cl)Cl, Inorganic
Molecule_3146,3146,[Al+3].[P-3], Inorganic
Molecule_3148,3148,[F-].[F-].[F-].[Al+3], Inorganic
Molecule_3150,3150,N, Inorganic
Molecule_3151,3151,[NH4+].[F-].F, Inorganic
Molecule_3152,3152,[NH4+].[OH-], Inorganic
Molecule_3154,3154,[NH4+].[O-]Cl(=O)(=O)=O, Inorganic
Molecule_3156,3156,[NH4+].NS([O-])(=O)=O, Inorganic
Molecule_3164,3164,Cl[Sb](Cl)Cl, Inorganic
Molecule_3165,3165,Cl[Sb](Cl)(Cl)(Cl)Cl, Inorganic
Molecule_3166,3166,F[Sb](F)(F)(F)F, Inorganic
Molecule_3167,3167,F[Sb](F)F, Inorganic
Molecule_3168,3168,S=[Sb]S[Sb]=S, Inorganic
Molecule_3169,3169,[Sb+3].F[B-](F)(F)F.F[B-](F)(F)F.F[B-](F)(F)F, Inorganic
Molecule_3171,3171,O.O[As](O)(O)=O.O[As](O)(O)=O, Inorganic
Molecule_3172,3172,Cl[As](Cl)(Cl)(Cl)Cl, Inorganic
Molecule_3173,3173,S1[As]2S[As]1S2, Inorganic
Molecule_3174,3174,Cl[As](Cl)Cl, Inorganic
Molecule_3175,3175,F[As](F)F, Inorganic
Molecule_3176,3176,F[As](F)(F)(F)F, Inorganic
Molecule_3179,3179,[Ba], Inorganic
Molecule_3180,3180,[Ba+2].[O-]Cl(=O)=O.[O-]Cl(=O)=O, Inorganic
Molecule_3181,3181,[N-]=[N+]=N[Ba]N=[N+]=[N-], Inorganic
Molecule_3182,3182,[Ba+2].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3183,3183,[OH-].[OH-].[Ba+2], Inorganic
Molecule_3184,3184,[OH-].[OH-].O.O.O.O.O.O.O.O.[Ba+2], Inorganic
Molecule_3185,3185,O=[Ba], Inorganic
Molecule_3186,3186,[Ba+2].[O-]Cl(=O)(=O)=O.[O-]Cl(=O)(=O)=O, Inorganic
Molecule_3187,3187,[Ba+2].[O-][O-], Inorganic
Molecule_3203,3203,[Be], Inorganic
Molecule_3204,3204,F[Be]F, Inorganic
Molecule_3205,3205,[Be]=O, Inorganic
Molecule_3219,3219,[NH3+]O.[NH3+]O.[O-]S([O-])(=O)=O, Inorganic
Molecule_3225,3225,[H+].F[B-](F)(F)F, Inorganic
Molecule_3226,3226,OB(O)O, Inorganic
Molecule_3227,3227,BrB(Br)Br, Inorganic
Molecule_3229,3229,FBr(F)(F)(F)F, Inorganic
Molecule_3243,3243,O.O.O.O.[Cd+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_3244,3244,[Cd+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_3245,3245,[S-2].[Cd+2], Inorganic
Molecule_3246,3246,[Ca], Inorganic
Molecule_3247,3247,[Ca+2].[Ca+2].[Ca+2].[O-][As]([O-])([O-])=O.[O-][As]([O-])([O-])=O, Inorganic
Molecule_3249,3249,[Ca+2].[Ca+2].[Ca+2].[O-][As]([O-])[O-].[O-][As]([O-])[O-], Inorganic
Molecule_3250,3250,[Ca+2].[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_3252,3252,O1O[Ca]1, Inorganic
Molecule_3253,3253,[P-3].[P-3].[Ca+2].[Ca+2].[Ca+2], Inorganic
Molecule_3254,3254,[S-2].[Ca+2], Inorganic
Molecule_3266,3266,O=Cl[O] |^1:2|, Inorganic
Molecule_3267,3267,FCl(F)F, Inorganic
Molecule_3276,3276,OS(=O)(=O)Cl, Inorganic
Molecule_3278,3278,O[Cr](=O)(=O)O[Cr](O)(=O)=O, Inorganic
Molecule_3279,3279,O=[Cr](=O)=O, Inorganic
Molecule_3294,3294,F[Cu]F, Inorganic
Molecule_3295,3295,[Cu+2].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3296,3296,O.O.O.O.O.[Cu+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_3328,3328,[NH4+].[NH4+].[Cl-].[Cl-].[Cl-].[Cl-].[Pt+2], Inorganic
Molecule_3329,3329,O=[Sb]O[Sb]=O, Inorganic
Molecule_3330,3330,O=[As](=O)O[As](=O)=O, Inorganic
Molecule_3331,3331,[O-2].[O-2].[O-2].[As+3].[As+3], Inorganic
Molecule_3336,3336,[B+3].[B+3].[O-2].[O-2].[O-2], Inorganic
Molecule_3349,3349,Cl[SiH2]Cl, Inorganic
Molecule_3361,3361,[Ba+2].[O-]Cl.[O-]Cl, Inorganic
Molecule_3362,3362,O=[Fe]O[Fe]=O, Inorganic
Molecule_3365,3365,Cl[Hg][Hg]Cl, Inorganic
Molecule_3366,3366,[Cl-].[Hg+], Inorganic
Molecule_3368,3368,[Hg+].[O-][N+]([O-])=O, Inorganic
Molecule_3380,3380,[O-][N+](=O)[N+]([O-])=O, Inorganic
Molecule_3386,3386,S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3, Inorganic
Molecule_3387,3387,[K+].[K+].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3388,3388,[K]OO[K], Inorganic
Molecule_3395,3395,O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_3396,3396,[Na+].[Na+].Cl[Pt-2](Cl)(Cl)(Cl)(Cl)Cl, Inorganic
Molecule_3397,3397,[Na+].[Na+].[O-][As]([O-])(O)=O, Inorganic
Molecule_3399,3399,[Na]OO[Na], Inorganic
Molecule_3400,3400,[Na+].[Na+].[O-]S(=O)(=O)OOS([O-])(=O)=O, Inorganic
Molecule_3401,3401,O.O.O.O.O.[Na+].[Na+].[O-][Si]([O-])=O, Inorganic
Molecule_3402,3402,[Na+].[Na+].[S-2], Inorganic
Molecule_3403,3403,[Na+].[Na+].Cl[Pt-2](Cl)(Cl)Cl, Inorganic
Molecule_3409,3409,ClSSCl, Inorganic
Molecule_3410,3410,[Tl+].[Tl+].[O-]S([O-])(=O)=O, Inorganic
Molecule_3453,3453,FF, Inorganic
Molecule_3463,3463,[GeH4], Inorganic
Molecule_3466,3466,Cl[Au](Cl)Cl, Inorganic
Molecule_3472,3472,[H+].[H+].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Pt+4], Inorganic
Molecule_3475,3475,[H+].[H+].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3488,3488,NN, Inorganic
Molecule_3489,3489,O.NN, Inorganic
Molecule_3490,3490,Br, Inorganic
Molecule_3491,3491,[N-]=[N+]=N, Inorganic
Molecule_3493,3493,I, Inorganic
Molecule_3495,3495,NO.OP(O)(O)=O, Inorganic
Molecule_3496,3496,NO.OS(O)(=O)=O, Inorganic
Molecule_3501,3501,[In+3].[In+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O, Inorganic
Molecule_3502,3502,II, Inorganic
Molecule_3509,3509,O.O.O.O.O.O.O.[Fe+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_3510,3510,[Fe+3].[O-][As]([O-])([O-])=O, Inorganic
Molecule_3511,3511,[Fe]=[Se], Inorganic
Molecule_3527,3527,[Pb+2].[O-][As]=O.[O-][As]=O, Inorganic
Molecule_3528,3528,[Cl-].[Cl-].[Pb+2], Inorganic
Molecule_3529,3529,[F-].[F-].[Pb+2], Inorganic
Molecule_3530,3530,O=[Pb]=O, Inorganic
Molecule_3531,3531,[Pb+2].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3532,3532,[Pb+2].[O-][As]([O-])(O)=O, Inorganic
Molecule_3536,3536,[Li] |^1:0|, Inorganic
Molecule_3538,3538,[Li+].F[As-](F)(F)(F)(F)F, Inorganic
Molecule_3539,3539,[H-].[Li+], Inorganic
Molecule_3540,3540,[Li+].[OH-], Inorganic
Molecule_3541,3541,[Li+].[OH-].O, Inorganic
Molecule_3550,3550,[Mg], Inorganic
Molecule_3551,3551,[Mg+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_3552,3552,O.O.O.O.O.O.[Mg+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_3553,3553,[O-2].[Mg+2], Inorganic
Molecule_3555,3555,[Mg+2].F[B-](F)(F)F.F[B-](F)(F)F, Inorganic
Molecule_3560,3560,[Mn], Inorganic
Molecule_3561,3561,[Mn+2].[O-][As]([O-])(O)=O, Inorganic
Molecule_3562,3562,O.O.O.O.O.O.[Mg+2].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3567,3567,[Hg]O[Hg], Inorganic
Molecule_3568,3568,[Hg], Inorganic
Molecule_3570,3570,Br[Hg]Br, Inorganic
Molecule_3571,3571,[Cl-].[Cl-].[Hg+2], Inorganic
Molecule_3573,3573,[I-].[I-].[Hg+2], Inorganic
Molecule_3574,3574,[Hg+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_3577,3577,O=[Hg], Inorganic
Molecule_3613,3613,[Mo], Inorganic
Molecule_3614,3614,O=[Mo](=O)=O, Inorganic
Molecule_3663,3663,[Ni+2].[O-]N(=O)=O.[O-]N(=O)=O, Inorganic
Molecule_3665,3665,[O-][N+](O)=O, Inorganic
Molecule_3667,3667,O=N[O] |^1:2|, Inorganic
Molecule_3692,3692,O=[Os](=O)(=O)=O, Inorganic
Molecule_3698,3698,[O-][O+]=O, Inorganic
Molecule_3715,3715,O.[Na+].[O-]OB=O, Inorganic
Molecule_3717,3717,OCl(=O)(=O)=O, Inorganic
Molecule_3734,3734,OP(O)=O, Inorganic
Molecule_3735,3735,FP(F)F, Inorganic
Molecule_3736,3736,P12P3P1P32, Inorganic
Molecule_3737,3737,ClP(Cl)(Cl)(Cl)Cl, Inorganic
Molecule_3754,3754,[K+].[O-][As](O)(O)=O, Inorganic
Molecule_3755,3755,[K+].[K+].[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_3758,3758,[K+].F[Sb-](F)(F)(F)(F)F, Inorganic
Molecule_3759,3759,[K+].[I-], Inorganic
Molecule_3762,3762,[K+].[O-][N+]([O-])=O, Inorganic
Molecule_3766,3766,[K+].[O-][Mn](=O)(=O)=O, Inorganic
Molecule_3767,3767,[K]S[K], Inorganic
Molecule_3768,3768,[K+].F[B-](F)(F)F, Inorganic
Molecule_3802,3802,O[Se](O)=O, Inorganic
Molecule_3803,3803,O.O.O.O.O.[Na+].[Na+].[O-][Se]([O-])=O, Inorganic
Molecule_3804,3804,F[Se](F)(F)(F)(F)F, Inorganic
Molecule_3805,3805,[SiH4], Inorganic
Molecule_3806,3806,Cl[SiH](Cl)Cl, Inorganic
Molecule_3807,3807,O=[Si]=O, Inorganic
Molecule_3808,3808,[Na+].[Na+].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3809,3809,O.O.O.O.O.O.[Mn+2].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3811,3811,[SiH4], Inorganic
Molecule_3812,3812,Cl[Si](Cl)(Cl)Cl, Inorganic
Molecule_3813,3813,[Ag], Inorganic
Molecule_3814,3814,[Na] |^1:0|, Inorganic
Molecule_3822,3822,[Na+].[Na+].[Na+].[O-][As]([O-])([O-])=O, Inorganic
Molecule_3823,3823,[Na+].[O-][As]=O, Inorganic
Molecule_3824,3824,[Na+].[N-]=[N+]=[N-], Inorganic
Molecule_3826,3826,[Na+].[Na+].[O-][Cr](=O)(=O)O[Cr]([O-])(=O)=O, Inorganic
Molecule_3828,3828,[F-].[Na+], Inorganic
Molecule_3829,3829,[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Sb+5], Inorganic
Molecule_3830,3830,[H-].[Na+], Inorganic
Molecule_3831,3831,O.O.O.O.O.O.O.O.O.[Na+].[Na+].[O-][Si]([O-])=O, Inorganic
Molecule_3832,3832,[O-2].[O-2].[O-2].[O-2].[Na+].[Na+].[Mo+6], Inorganic
Molecule_3835,3835,[Na+].[O-]Cl(=O)(=O)=O, Inorganic
Molecule_3837,3837,[Na+].[Na+].[O-][Se]([O-])=O, Inorganic
Molecule_3841,3841,Cl[Sn](Cl)(Cl)Cl, Inorganic
Molecule_3847,3847,O.O.O.O.O.O.O.[Zn+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_3848,3848,ClSCl, Inorganic
Molecule_3849,3849,FS(F)(F)F, Inorganic
Molecule_3850,3850,O=S(=O)(F)F, Inorganic
Molecule_3851,3851,[Ta], Inorganic
Molecule_3852,3852,[Te] |^3:0|, Inorganic
Molecule_3865,3865,S1[As]2S[As]3S[As]2S[As]31, Inorganic
Molecule_3868,3868,[H+].[Cl-].[Cl-].[Cl-].[Cl-].[Au+3], Inorganic
Molecule_3884,3884,[Tl+].[O-][N+]([O-])=O, Inorganic
Molecule_3891,3891,[Cl-].[Cl-].[Sn+2], Inorganic
Molecule_3892,3892,[Sn+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_3893,3893,[O-2].[O-2].[Ti+2], Inorganic
Molecule_3932,3932,[Na+].[Na+].[Na+].F[Al-3](F)(F)(F)(F)F, Inorganic
Molecule_3935,3935,[Zn]=P[Zn]P=[Zn], Inorganic
Molecule_3938,3938,[W], Inorganic
Molecule_3946,3946,[Cl-].[Cl-].[Zn+2], Inorganic
Molecule_3947,3947,F[Zn]F, Inorganic
Molecule_3948,3948,[Zn+2].F[Si-2](F)(F)(F)(F)F, Inorganic
Molecule_3949,3949,[Zn], Inorganic
Molecule_3951,3951,O.[Zn+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_3952,3952,Cl[Zr](Cl)(Cl)Cl, Inorganic
Molecule_16,16,, Failed parsing
Molecule_138,138,, Failed parsing
Molecule_326,326,, Failed parsing
Molecule_619,619,, Failed parsing
Molecule_648,648,, Failed parsing
Molecule_826,826,, Failed parsing
Molecule_947,947,, Failed parsing
Molecule_987,987,, Failed parsing
Molecule_1143,1143,, Failed parsing
Molecule_1156,1156,, Failed parsing
Molecule_1170,1170,, Failed parsing
Molecule_1200,1200,, Failed parsing
Molecule_1356,1356,, Failed parsing
Molecule_1401,1401,, Failed parsing
Molecule_1406,1406,, Failed parsing
Molecule_1479,1479,, Failed parsing
Molecule_1497,1497,, Failed parsing
Molecule_1587,1587,, Failed parsing
Molecule_1600,1600,, Failed parsing
Molecule_1621,1621,, Failed parsing
Molecule_1798,1798,, Failed parsing
Molecule_2008,2008,, Failed parsing
Molecule_2406,2406,, Failed parsing
Molecule_2464,2464,, Failed parsing
Molecule_3724,3724,, Failed parsing
Molecule_3745,3745,, Failed parsing
Molecule_3746,3746,, Failed parsing
Molecule_3821,3821,, Failed parsing
Molecule_3836,3836,, Failed parsing
Molecule_20,20,,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
Molecule_372,372,,"element: bad valence on H having 1 drawn bonds, charge -1, and 0 radical electrons"
Molecule_384,384,,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
Molecule_1452,1452,,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
Molecule_1520,1520,,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
Molecule_1747,1747,,"element: bad valence on Sn having 6 drawn bonds, charge 0, and 0 radical electrons"
Molecule_1751,1751,,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
Molecule_1792,1792,,"element: bad valence on B having 4 drawn bonds, charge 3, and 0 radical electrons"
Molecule_1905,1905,,"element: bad valence on F having 1 drawn bonds, charge -1, and 0 radical electrons"
Molecule_1923,1923,,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
Molecule_2336,2336,,"element: bad valence on B having 4 drawn bonds, charge 3, and 0 radical electrons"
Molecule_2567,2567,,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
Molecule_3248,3248,,"element: bad valence on As having 7 drawn bonds, charge 0, and 0 radical electrons"
Molecule_3317,3317,,"element: bad valence on B having 6 drawn bonds, charge 0, and 0 radical electrons"
Molecule_3335,3335,,"element: bad valence on H having 2 drawn bonds, charge 0, and 0 radical electrons"
Molecule_3556,3556,,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
Molecule_3708,3708,,"element: bad valence on B having 5 drawn bonds, charge 0, and 0 radical electrons"
Molecule_3716,3716,,"element: bad valence on B having 5 drawn bonds, charge 0, and 0 radical electrons"
Molecule_3834,3834,,"element: bad valence on B having 5 drawn bonds, charge 0, and 0 radical electrons"
Molecule_3385,3385,, No structure
