Molecule name,RowID,Original_SMILES,Error
Molecule_1574,1574,, Failed parsing
Molecule_1594,1594,, Failed parsing
Molecule_1601,1601,, Failed parsing
Molecule_1632,1632,, Failed parsing
Molecule_1643,1643,, Failed parsing
Molecule_1660,1660,, Failed parsing
Molecule_1685,1685,, Failed parsing
Molecule_1707,1707,, Failed parsing
Molecule_1750,1750,, Failed parsing
Molecule_1807,1807,, Failed parsing
Molecule_1908,1908,, Failed parsing
Molecule_1909,1909,, Failed parsing
Molecule_237,237,,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
Molecule_339,339,,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
Molecule_394,394,,"element: bad valence on B having 4 drawn bonds, charge 3, and 0 radical electrons"
Molecule_557,557,,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
Molecule_1606,1606,,"element: bad valence on F having 1 drawn bonds, charge -1, and 0 radical electrons"
Molecule_1672,1672,,"element: bad valence on Mg having 0 drawn bonds, charge 1, and 0 radical electrons"
Molecule_1695,1695,,"element: bad valence on O having 3 drawn bonds, charge 0, and 0 radical electrons"
Molecule_1731,1731,,"element: bad valence on N having 4 drawn bonds, charge 0, and 0 radical electrons"
Molecule_1916,1916,, No structure
